observation_id,tier,cluster_code,subject_strong,question_code,tag,status,created_at,contaminated_detail,obs_text
1287,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:56:57Z,"Dan.9.4:H3068G role=['T10', 'T7'] live=['T7']; Dan.9.4:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Dan.9.4:H1419A role=['T2', 'T8'] live=['T2']","Building on the prior finding (confession situates thanksgiving within intercessory prayer grounded in covenant love): from confession's own vantage point, H3034 is the specific speech-act by which Daniel acknowledges both God's covenant-faithfulness (M44, M07/M50) and, implicitly, the people's failure to keep commandments (M54) — confession functions as the pivot connecting praise of God's character to the acknowledgment of human breach that the following verses will detail."
1288,A-root-verse-reading,M49,H3034,D7.7.1,not-related-to-meaningful-word,draft,2026-09-18T08:56:57Z,"Dan.9.4:H3068G role=['T10', 'T7'] live=['T7']; Dan.9.4:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Dan.9.4:H1419A role=['T2', 'T8'] live=['T2']","H3034 here is tagged M49 not role-T3; the role-T3 operation word in this verse is 'saying' (H0559), spoken by Daniel, but that word attaches to the prayer discourse generally rather than constituting an H3034-specific operation-party relation."
1328,A-root-verse-reading,M49,G2168,M0.6.5,tightly-related,draft,2026-09-18T08:56:58Z,"Rev.11.17:G2962G role=['M72', 'T7'] live=['T7']","Building on the prior finding (thanksgiving as the fitting response to God's assumption of reign/power): from thanksgiving's own vantage point, G2168 is voiced corporately ('we') by the twenty-four elders, showing the characteristic functioning here as the collective, first-person liturgical acknowledgment specifically of a completed act of sovereign power (M72, M23), not merely a general attribute."
1329,A-root-verse-reading,M49,G2168,D7.7.1,answered-no-flag,draft,2026-09-18T08:56:58Z,"Rev.11.17:G2962G role=['M72', 'T7'] live=['T7']","G2168 ('give thanks') is tagged M49 not role-T3; the role-T3 operation present is 'taken' (G2983, 'you have taken your great power'), initiated by God and directed toward assuming sovereign reign — the thanksgiving act of the elders responds to, rather than performs, this operation."
1331,A-root-verse-reading,M49,H8426,M0.6.5,tightly-related,draft,2026-09-18T08:56:58Z,"Ps.69.30:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']; Ps.69.30:H0430G role=['T10', 'T2', 'T7'] live=['T7']","Building on the prior finding (thanksgiving as the instrumental means by which praise/magnification is enacted): from thanksgiving's own vantage point, H8426 here functions grammatically as the accompanying-manner term (with a preposition) rather than the main verb, showing thanksgiving cast as the mode/vehicle carrying the psalmist's praise (M08/M16/M22) and magnifying (M22) of God's name, subordinate to those acts rather than co-equal with them."
1332,A-root-verse-reading,M49,H8426,D7.7.1,not-related-to-meaningful-word,draft,2026-09-18T08:56:58Z,"Ps.69.30:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']; Ps.69.30:H0430G role=['T10', 'T2', 'T7'] live=['T7']","H8426 in this verse is not tagged role-T3 (only M49); the role-T3 operation is H1984B (praise), initiated by the psalmist ('I') and directed toward God's name, with thanksgiving serving as its accompanying manner rather than a separate operation."
1356,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"Ps.138.2:H6944G role=['M61', 'T2'] live=['M61']; Ps.138.2:H2617A role=['M07', 'M50'] live=['M50']; Ps.138.2:H0565A role=['M65', 'T2'] live=['M65']","Building on the prior finding that thanksgiving answers love/faithfulness/exaltation: from thanksgiving's own vantage, it is the SOLE verbal-response mechanism in the verse that converts three separate divine attributes (steadfast love M07/M50, faithfulness M13, exaltation M22) into one unified act of acknowledgment -- without H3034 these attributes would remain unspoken states; thanksgiving supplies the only verb of address directed at the divine name itself."
1357,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"2Chr.30.22:H1696G role=['M42', 'T3'] live=['M42']; 2Chr.30.22:H3820A role=['M47', 'T10'] live=['M47']; 2Chr.30.22:H7919A role=['M16', 'T3'] live=['M16']","Building on the prior finding that thanksgiving culminates good/skilled service here: from thanksgiving's vantage, it is paired with peace offerings (M33) as the verbal counterpart to the physical sacrificial act -- the two together (sacrifice + thanks) form a complete offering-response unit, with thanksgiving supplying the spoken half no other M-code in this verse provides."
1358,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"Dan.9.20:H1696G role=['M42', 'T3'] live=['M42']; Dan.9.20:H5971A role=['T11', 'T2'] live=['T11']; Dan.9.20:H5307N role=['M02', 'T3'] live=['T3']","Building on the prior finding that confession here functions penitentially alongside prayer and sin: from confession's own vantage, it is the operative link binding sin (M56) to prayer/plea (M42) -- confession names what prayer is FOR, converting M42's general 'seeking' into a specific penitential seeking, since without confession the plea would lack its stated object (the sin admitted)."
1359,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"1Chr.16.4:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']; 1Chr.16.4:H3068G role=['T10', 'T7'] live=['T7']; 1Chr.16.4:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Building on the prior finding of thanksgiving as the middle term between invocation and praise: from thanksgiving's own vantage, it is the pivot that requires both a prior remembering (invocation, M81) and gives rise to an ensuing acclamation (praise, M08/M16/M22) -- structurally it cannot stand alone in this triad, marking it as transitional rather than terminal."
1360,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"1Chr.23.30:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']; 1Chr.23.30:H3068G role=['T10', 'T7'] live=['T7']","Building on the prior finding of thanksgiving's daily-routine pairing with praise: from thanksgiving's vantage, it supplies the content-specific half (acknowledging particular divine acts/attributes) while praise (M08/M16/M22) supplies the general acclamatory half -- together they form a complete twice-daily liturgical unit, with thanksgiving anchoring the 'what for' that praise alone leaves unspecified."
1361,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"1Chr.25.3:H3027H role=['M23', 'M72', 'T14', 'T2'] live=['M72', 'T14']; 1Chr.25.3:H0001G role=['T2', 'T8'] live=['T2']; 1Chr.25.3:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Building on the prior finding that thanksgiving is bound to prophesying here: from thanksgiving's own vantage, it supplies the RECOGNIZABLE liturgical content (words of thanks) that gives the prophetic musical act (M43) its verbal shape -- without thanksgiving's specific content, the prophesying-with-lyre would be an undefined musical utterance rather than a defined act of praise."
1362,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"1Chr.29.13:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 1Chr.29.13:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Building on the prior finding that thanksgiving/praise are the direct communal reflex here: from thanksgiving's vantage, it is grammatically and semantically the FIRST verb of the pair ('we thank...and praise'), establishing the object (God's glorious name) that the following praise-verb (M08/M16/M22) then elaborates -- thanksgiving names the addressee-focused act, praise extends it descriptively."
1363,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"2Chr.5.13:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']; 2Chr.5.13:H3068G role=['T10', 'T7'] live=['T7']; 2Chr.5.13:H7311A role=['M22', 'T2'] live=['M22']","Building on the prior finding of thanksgiving as trigger-response preceding the cloud's appearance: from thanksgiving's own vantage, it functions with praise/singing (M22) and steadfast love/goodness (M07/M50/M05/M18) as one of three co-terms making up 'unison' -- but is distinctively the term that supplies the CONTENT clause quoted ('he is good, his steadfast love endures forever'), meaning thanksgiving here carries the propositional content the other M-codes only characterise emotionally."
1364,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"2Chr.7.6:H3068G role=['T10', 'T7'] live=['T7']; 2Chr.7.6:H4428G role=['M72', 'T2', 'T7'] live=['M72']; 2Chr.7.6:H2617A role=['M07', 'M50'] live=['M50']","Building on the prior finding that thanksgiving is anchored to David's founding ordinance alongside priestly service and ministry: from thanksgiving's own vantage, it is the specific ACT that priestly service (M36) and ministry (M23/M72) were instituted to perform -- the other M-codes describe the office/role, thanksgiving names the office's actual content and purpose."
1365,A-root-verse-reading,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T08:58:20Z,"2Chr.20.21:H5971A role=['T11', 'T2'] live=['T11']; 2Chr.20.21:H3068G role=['T10', 'T7'] live=['T7']; 2Chr.20.21:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Building on the prior finding of thanksgiving preceding the army's advance: from thanksgiving's own vantage, it is the final, climactic verb in a chain that begins with counsel (M63) and singing (M22) -- thanksgiving supplies the actual spoken content ('his steadfast love endures forever') that the counsel decided should be voiced and the singing was to carry, making it the terminus of the other M-codes' preparatory action."
1366,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"Ps.138.2:H6944G role=['M61', 'T2'] live=['M61']; Ps.138.2:H2617A role=['M07', 'M50'] live=['M50']; Ps.138.2:H0565A role=['M65', 'T2'] live=['M65']","H3034 ('give thanks,' HVhu1cs) is the operation-tagged verb of thanksgiving-relevance in this verse, though role-T3 is not itself marked on H3034 here; the clear role-T3 operation is H7812 'bow down' -- initiated by the psalmist (first person) and directed toward God's holy temple, establishing the posture that the following thanksgiving-act (H3034) then verbally performs toward God's name."
1367,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"2Chr.30.22:H1696G role=['M42', 'T3'] live=['M42']; 2Chr.30.22:H3820A role=['M47', 'T10'] live=['M47']; 2Chr.30.22:H7919A role=['M16', 'T3'] live=['M16']","Role-T3 operation words present are 'ate' (H0398) and 'sacrificing' (H2076), initiated by the Levites/people party toward the Lord (offerings) -- H3034 thanksgiving itself is tagged M49 not T3 here, but it accompanies these operations as their concurrent verbal expression, directed at 'the Lord, the God of their fathers.'"
1368,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"Dan.9.20:H1696G role=['M42', 'T3'] live=['M42']; Dan.9.20:H5971A role=['T11', 'T2'] live=['T11']; Dan.9.20:H5307N role=['M02', 'T3'] live=['T3']","Role-T3 operation is 'speaking' (H1696G, M42/T3), initiated by Daniel (first person 'I') and directed toward the Lord his God, with confessing (H3034) naming the specific content of that directed speech-operation."
1369,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"1Chr.16.4:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']; 1Chr.16.4:H3068G role=['T10', 'T7'] live=['T7']; 1Chr.16.4:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Role-T3 operation 'appointed' (H5414H) is initiated by an unnamed royal/administrative subject (David, per context) directed toward the Levites, assigning them the subsequent acts of invoking, thanking (H3034), and praising the Lord -- thanksgiving is the assigned task-object of the appointing operation."
1370,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"1Chr.23.30:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']; 1Chr.23.30:H3068G role=['T10', 'T7'] live=['T7']",Role-T3 operation 'stand' (H5975G) is initiated by the Levites and is directed toward the Lord as its recipient/object of the accompanying acts of thanking (H3034) and praising -- standing is the physical operation that frames the verbal acts.
1371,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"1Chr.25.3:H3027H role=['M23', 'M72', 'T14', 'T2'] live=['M72', 'T14']; 1Chr.25.3:H0001G role=['T2', 'T8'] live=['T2']; 1Chr.25.3:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","No independent role-T3 operation word co-occurs with H3034 as a separate tagged item in this verse's role list beyond the thanksgiving/praise verbs themselves (H1984B tagged T3); praise here is initiated by Jeduthun's sons under his direction, toward the Lord."
1372,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"1Chr.29.13:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 1Chr.29.13:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Role-T3 operation is 'praise' (H1984B), initiated by the corporate 'we' and directed toward God's glorious name, running in parallel with thanksgiving (H3034) as the co-ordinate first verb of the same directed pair."
1373,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"2Chr.5.13:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']; 2Chr.5.13:H3068G role=['T10', 'T7'] live=['T7']; 2Chr.5.13:H7311A role=['M22', 'T2'] live=['M22']","Role-T3 operations 'trumpeters' (making sound, H2690) and 'praise' (H1984B) are initiated by the trumpeters/singers party and directed toward the Lord, with thanksgiving (H3034) co-occurring as the accompanying verbal content of the same directed act, immediately followed by the cloud filling the house."
1374,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"2Chr.7.6:H3068G role=['T10', 'T7'] live=['T7']; 2Chr.7.6:H4428G role=['M72', 'T2', 'T7'] live=['M72']; 2Chr.7.6:H2617A role=['M07', 'M50'] live=['M50']","Role-T3 operations 'stood' (H5975G) and 'sounded trumpets' (H2690) are initiated by the priests/Levites party and directed toward the Lord in the temple setting, with thanksgiving (H3034, tied to David's ordinance) naming the purpose these standing/sounding operations serve."
1375,A-root-verse-reading,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T08:58:20Z,"2Chr.20.21:H5971A role=['T11', 'T2'] live=['T11']; 2Chr.20.21:H3068G role=['T10', 'T7'] live=['T7']; 2Chr.20.21:H1984B role=['M08', 'M16', 'M22', 'T3'] live=['M22']","Role-T3 operations 'appointed' (H5975H) and 'went' (H3318G) are initiated by the unnamed leader (Jehoshaphat, per context) directed toward the singers/people, who then march before the army; the imperative thanksgiving (H3034) is the content the appointed singers are commanded to voice toward the Lord."
