cluster_code,strong,gloss,language,source,confidence,review_flag,rationale
T8,G2269G,Esau,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the Patriarchs, first mentioned at Gen.25.25;"""
T8,G2283,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Tamar"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent list)"""
T8,G2384G,Jacob,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Judah living at the time ofExile and return, first mentioned at Mat.1.15;"""
T8,G2384H,Jacob,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the Patriarchs, first mentioned at Gen.25.26;"""
T8,G2403,Jezebel,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A queen of the Kingdom of Israel, living at the time of Divided Monarchy, first mentioned at 1Ki.16.31;"""
T8,G2404,Hierapolis,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A location only mentioned at Col.4.13;"""
T8,G2408,Jeremiah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A prophet living at the time of Divided Monarchy, first mentioned at 2Ch.35.25;"""
T8,G2421,Jesse,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""David's father from the tribe of Judah living at the time of United Monarchy, first mentioned at Rut.4.17;"""
T8,G2422,Jephthah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A Judge living before Israel's Monarchy, first mentioned at Jdg.11.1;"""
T8,G2423,Jechoniah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A king of Judah living at the time of Divided Monarchy, first mentioned at 2Ki.24.6;"""
T8,G2424I,Joshua,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A judge from the tribe of Ephraim living at the time of Egypt and Wilderness and Israel before the Monarchy, first mentioned at Ex"""
T8,G2424J,Jesus,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the New Testament, only mentioned at Col.4.11;"""
T8,G2451,Jewish,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Judah living at the time of the Patriarchs, first mentioned at Gen.29.35;"""
T8,G2455G,Judas,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An apostle living at the time of the New Testament, first mentioned at Mat.10.3;"""
T8,G2455H,Judas,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An apostle living at the time of the New Testament, first mentioned at Mat.10.4;"""
T8,G2455I,Jude,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Judah living at the time of the New Testament, first mentioned at Mat.13.55;"""
T8,G2455K,Judas,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the New Testament, only mentioned at Act.5.37;"""
T8,G2455L,Judas,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the New Testament, only mentioned at Act.9.11;"""
T8,G2455M,Judas,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the New Testament, first mentioned at Act.15.22;"""
T8,G2455N,Judah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Judah living at the time of the Patriarchs, first mentioned at Gen.29.35;"""
T8,G2464,Isaac,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the Patriarchs, first mentioned at Gen.17.19;"""
T8,G2475,Israelite,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the Patriarchs, first mentioned at Gen.25.26;"""
T8,G2488,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Jotham"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent list)"""
T8,G2492,Job,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the Patriarchs, first mentioned at Job.1.1;"""
T8,G2493,Joel,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A prophet living at the time of Divided Monarchy, first mentioned at Jol.1.1;"""
T8,G2495H,Jonah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A prophet living at the time of Divided Monarchy, first mentioned at 2Ki.14.25;"""
T8,G2496,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Joram"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent list)"""
T8,G2498,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Jehoshaphat"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent """
T8,G2501H,Joseph,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Judah living at the time of the New Testament, first mentioned at Mat.13.55;"""
T8,G2501I,Joseph,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the New Testament, first mentioned at Mat.27.57;"""
T8,G2501M,Joseph,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the New Testament, only mentioned at Act.1.23;"""
T8,G2501N,Joseph,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son living at the time of the Patriarchs, first mentioned at Gen.30.24;"""
T8,G2502,Josiah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A king of Judah living at the time of Divided Monarchy, first mentioned at 1Ki.13.2;"""
T8,G2535,Cain,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time before the Flood, first mentioned at Gen.4.1;"""
T8,G2797,Kish,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Saul's father from the tribe of Benjamin living at the time of United Monarchy, first mentioned at 1Sa.9.1;"""
T8,G2879,Korah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Aaron's adversary from the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at Exo.6.21;"""
T8,G3017I,Levi,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An apostle living at the time of the New Testament, first mentioned at Mat.9.9;"""
T8,G3017J,Levi,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Levi living at the time of the Patriarchs, first mentioned at Gen.29.34;"""
T8,G3019,Levite,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Levi living at the time of the Patriarchs, first mentioned at Gen.29.34;"""
T8,G3020,Levitical,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Levi living at the time of the Patriarchs, first mentioned at Gen.29.34;"""
T8,G3091,Lot,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of the Patriarchs, first mentioned at Gen.11.27;"""
T8,G3101,disciple,Greek,claude-scan-20260908,medium,0,"'disciple' -- a human-role identity noun, same shape as H6001A/labourer. escalation #1598 Phase F1"
T8,G3102,disciple,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""(female) disciple, student, follower"""
T8,G3128H,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Manasseh"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent lis"""
T8,G3198,Melchizedek,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A priest living at the time of the Patriarchs, first mentioned at Gen.14.18;"""
T8,G3413,Michael,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man living at the time of Exile and Return, first mentioned at Dan.10.13;"""
T8,G3475,Moses,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at Exo.2.10;"""
T8,G3476,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Nahshon"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent list"""
T8,G3497,Naaman,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A Syrian man with leprosy living at the time of Divided Monarchy, first mentioned at 2Ki.5.1;"""
T8,G3508,Naphtali,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Naphtali living at the time of the Patriarchs, first mentioned at Gen.30.8;"""
T8,G3533,Nicopolis,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A location first mentioned at Tit.3.12;"""
T8,G3558H,(Queen of) the South,Greek,claude-scan-20260908,medium,0,"Phase I (escalation #1598): ""(Queen of) the South"" -- a title for a specific individual (Queen of Sheba), not a place -- redirected to Party-Human."
T8,G3575,Noah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Flood survivor living at the time before the Flood, first mentioned at Gen.5.29;"""
T8,G3604,,,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""surface=""Uzziah"" (no TIP/gloss row, identified via verse surface text -- named individual, Matthew 1 genealogy or equivalent list)"""
T8,G3774,Uriah,Greek,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Bathsheba's husband living at the time of United Monarchy, first mentioned at 2Sa.11.3;"""
