verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
262564,106,operation,the lack of sense/heart for which fools die,,,,event
262564,107,target,the fools it kills (262561),,262564,inferred,flag
262564,108,manner,none,,,none,flag
262564,112,coupling,welded to the fools whom it destroys,,262564,inferred,flag
262564,114,discovery,leb (heart/sense) — 'die for LACK of sense'; the empty heart is lethal (cf 10:13). Senselessness not merely fails but destroys.,,,,note
262564,115,role,characteristic,,,,value
262564,116,locus,internal:ib-state,,,,value
262565,101,sense,"blessing — the LORD's, which makes rich",,,,value
262565,102,type,state,,,,value
262565,104,seat,none,,,none,flag
262565,105,bearer,the blessed,,262565,inferred,flag
262565,106,operation,the LORD's blessing that enriches without pain,,,,event
262565,107,target,the enriching it works (262567),,262565,inferred,flag
262565,108,manner,none,,,none,flag
262565,112,coupling,welded to the wealth it gives,262565,262567,span,pair
262565,114,discovery,"berakah (blessing) — 'the BLESSING of the LORD makes rich'; true wealth comes from God's blessing, not toil or greed. The read notes the source of real prosperity.",,,,note
262565,115,role,characteristic,,,,value
262565,116,locus,internal:ib-state,,,,value
262567,101,sense,enrichment — the LORD's blessing enriches,,,,value
262567,102,type,state,,,,value
262567,104,seat,none,,,none,flag
262567,105,bearer,the blessed,,262567,inferred,flag
262567,106,operation,the enrichment that the LORD's blessing brings about,,,,event
262567,107,target,the blessing that works it (262565),,262567,inferred,flag
262567,108,manner,none,,,none,flag
262567,112,coupling,welded to the blessing that produces it,,262567,inferred,flag
262567,114,discovery,"ashar (make rich) — 'MAKES rich'; God's blessing is what truly enriches. Emergent: divine enrichment, distinct from anxious gain.",,,,note
262567,115,role,characteristic,,,,value
262567,116,locus,internal:ib-state,,,,value
262569,101,sense,sorrowlessness — God's blessing adds no painful toil,,,,value
262569,102,type,state,,,,value
262569,104,seat,none,,,none,flag
262569,105,bearer,the blessed,,262569,inferred,flag
262569,106,operation,the painful toil/sorrow that God's blessing does NOT add to its wealth,,,,event
262569,107,target,(the blessing that is unmixed),,262569,inferred,flag
262569,108,manner,none,,,none,flag
262569,112,coupling,the absence of grief that marks God-given wealth,,262569,inferred,flag
262569,114,discovery,"etseb (painful toil/sorrow) — 'he adds no SORROW with it'; unlike anxious, self-won gain (which breeds grief), God's blessing enriches without the painful toil. Wealth without a sting.",,,,note
262569,115,role,characteristic,,,,value
262569,116,locus,internal:ib-state,,,,value
262572,101,sense,mischief — the wrong a fool treats as sport,,,,value
262572,102,type,disposition,,,,value
262572,104,seat,none,,,none,flag
262572,105,bearer,the fool,,262572,inferred,flag
262572,106,operation,the wickedness/mischief that is mere amusement to a fool,,,,event
262572,107,target,the fool who sports at it (262575),,262572,inferred,flag
262572,108,manner,none,,,none,flag
262572,112,coupling,welded to the folly that makes light of it,262572,262575,span,pair
262572,114,discovery,"zimmah (wickedness/mischief) — 'doing WRONG is like a joke to a fool'; the fool treats evil as entertainment, feeling no gravity. The moral numbness of folly.",,,,note
262572,115,role,characteristic,,,,value
262572,116,locus,internal:ib-state,,,,value
262575,101,sense,folly — the fool who sports at wrongdoing,,,,value
262575,102,type,disposition,,,,value
262575,104,seat,none,,,none,flag
262575,105,bearer,the fool,,262575,inferred,flag
262575,106,operation,the fool to whom evil is a game,,,,event
262575,107,target,the wrong he enjoys (262572),,262575,inferred,flag
262575,108,manner,none,,,none,flag
262575,112,coupling,welded to the mischief he makes light of,,262575,inferred,flag
262575,114,discovery,"kesil (fool) — 'like a joke to a FOOL'; folly finds pleasure in evil, unable to feel its weight. The opposite of the wise man's delight in wisdom.",,,,note
262575,115,role,characteristic,,,,value
262575,116,locus,internal:ib-state,,,,value
262576,101,sense,wisdom — the delight of the discerning,,,,value
262576,102,type,disposition,,,,value
262576,104,seat,none,,,none,flag
262576,105,bearer,the discerning,,262576,inferred,flag
262576,106,operation,the wisdom that is pleasure and delight to a man of understanding,,,,event
262576,107,target,the understanding that delights in it (262578),,262576,inferred,flag
262576,108,manner,none,,,none,flag
262576,112,coupling,welded to the discernment that enjoys it,262576,262578,span,pair
262576,114,discovery,"chokmah — 'WISDOM is pleasure to a man of understanding'; where the fool delights in wrong, the wise delight in wisdom itself. Character shows in what one enjoys.",,,,note
262576,115,role,characteristic,,,,value
262576,116,locus,internal:ib-state,,,,value
262578,101,sense,understanding — who takes pleasure in wisdom,,,,value
262578,102,type,cognition,,,,value
262578,104,seat,none,,,none,flag
262578,105,bearer,the discerning,,262578,inferred,flag
262578,106,operation,the man of understanding whose delight is wisdom,,,,event
262578,107,target,the wisdom he delights in (262576),,262578,inferred,flag
262578,108,manner,none,,,none,flag
262578,112,coupling,welded to the wisdom that is his pleasure,,262578,inferred,flag
262578,114,discovery,"tebunah (understanding) — 'to a man of UNDERSTANDING'; the discerning find their joy in wisdom, as the fool finds his in mischief. Delight reveals the heart.",,,,note
262578,115,role,characteristic,,,,value
262578,116,locus,internal:ib-state,,,,value
262579,101,sense,wickedness — whose very dread overtakes him,,,,value
262579,102,type,disposition,,,,value
262579,104,seat,none,,,none,flag
262579,105,bearer,the wicked,,262579,inferred,flag
262579,106,operation,the wicked upon whom the thing he dreads comes true,,,,event
262579,107,target,his dread (262580),,262579,inferred,flag
262579,108,manner,none,,,none,flag
262579,112,coupling,welded to the terror that befalls him,262579,262580,span,pair
262579,114,discovery,rasha — 'what the WICKED dreads will come upon him'; the wicked's fears are realised. Guilt anticipates its own doom.,,,,note
262579,115,role,characteristic,,,,value
262579,116,locus,internal:ib-state,,,,value
262580,101,sense,"dread — the wicked's terror, which befalls him",,,,value
262580,102,type,affect,,,,value
262580,104,seat,none,,,none,flag
262580,105,bearer,the wicked,,262580,inferred,flag
262580,106,operation,"the dread/terror the wicked feels, which comes true upon him",,,,event
262580,107,target,the wicked who feels it (262579),,262580,inferred,flag
262580,108,manner,none,,,none,flag
262580,112,coupling,welded to the wicked whom it overtakes,,262580,inferred,flag
262580,114,discovery,"megorah (dread/terror) — 'what the wicked DREADS'; the anxious terror of the guilty, and its fulfilment. The wicked live in fear that materialises.",,,,note
262580,115,role,characteristic,,,,value
262580,116,locus,internal:ib-state,,,,value
262582,101,sense,"desire — the righteous', which is granted",,,,value
262582,102,type,affect,,,,value
262582,104,seat,none,,,none,flag
262582,105,bearer,the righteous,,262582,inferred,flag
262582,106,operation,"the desire of the righteous, which is granted to them",,,,event
262582,107,target,its being granted (262584),,262582,inferred,flag
262582,108,manner,none,,,none,flag
262582,112,coupling,welded to the granting that fulfils it,262582,262584,span,pair
262582,114,discovery,"taavah (desire) — 'the DESIRE of the righteous will be granted'; the righteous' longings are fulfilled, the bright opposite of the wicked's realised dread.",,,,note
262582,115,role,characteristic,,,,value
262582,116,locus,internal:ib-state,,,,value
262583,101,sense,righteousness — whose desire is granted,,,,value
262583,102,type,disposition,,,,value
262583,104,seat,none,,,none,flag
262583,105,bearer,the righteous,,262583,inferred,flag
262583,106,operation,the righteous whose longing is fulfilled,,,,event
262583,107,target,"(the wicked's dread, by contrast)",,262583,inferred,flag
262583,108,manner,none,,,none,flag
262583,112,coupling,set against the wicked whose dread comes true,,262583,inferred,flag
262583,114,discovery,"tsaddiq — 'the desire of the RIGHTEOUS will be granted'; their character draws fulfilment, where the wicked draw doom.",,,,note
262583,115,role,characteristic,,,,value
262583,116,locus,internal:ib-state,,,,value
262584,101,sense,granting — the righteous' desire is given,,,,value
262584,102,type,action,,,,value
262584,104,seat,none,,,none,flag
262584,105,bearer,the righteous,,262584,inferred,flag
262584,106,operation,the granting/giving of the righteous person's desire,,,,event
262584,107,target,the desire fulfilled (262582),,262584,inferred,flag
262584,108,manner,none,,,none,flag
262584,112,coupling,welded to the desire it satisfies,,262584,inferred,flag
262584,114,discovery,"nathan (give/grant) — 'will be GRANTED'; the righteous' desire is given them. Emergent: the granting of longing as the righteous' portion, against the wicked's realised fear.",,,,note
262584,115,role,characteristic,,,,value
262584,116,locus,internal:ib-state,,,,value
262587,101,sense,wickedness — swept away when the tempest passes,,,,value
262587,102,type,disposition,,,,value
262587,104,seat,none,,,none,flag
262587,105,bearer,the wicked,,262587,inferred,flag
262587,106,operation,"the wicked who, when the storm passes, is no more",,,,event
262587,107,target,"(the righteous who stands, by contrast)",,262587,inferred,flag
262587,108,manner,none,,,none,flag
262587,112,coupling,set against the righteous established forever,,262587,inferred,flag
262587,114,discovery,"rasha — 'when the tempest passes, the WICKED is no more'; the wicked have no foundation; the storm of judgement sweeps them away utterly.",,,,note
262587,115,role,characteristic,,,,value
262587,116,locus,internal:ib-state,,,,value
262590,101,sense,righteousness — established forever,,,,value
262590,102,type,disposition,,,,value
262590,104,seat,none,,,none,flag
262590,105,bearer,the righteous,,262590,inferred,flag
262590,106,operation,"the righteous who stands firm, established forever, when the storm passes",,,,event
262590,107,target,his everlasting foundation (262592),,262590,inferred,flag
262590,108,manner,none,,,none,flag
262590,112,coupling,welded to the permanence he is given,262590,262592,span,pair
262590,114,discovery,"tsaddiq — 'the RIGHTEOUS is established forever'; where the wicked are swept off, the righteous have an eternal foundation. Character is the only thing that outlasts the storm.",,,,note
262590,115,role,characteristic,,,,value
262590,116,locus,internal:ib-state,,,,value
262592,101,sense,permanence — the righteous' everlasting foundation,,,,value
262592,102,type,state,,,,value
262592,104,seat,none,,,none,flag
262592,105,bearer,the righteous,,262592,inferred,flag
262592,106,operation,the everlasting establishment/foundation of the righteous,,,,event
262592,107,target,the righteous so established (262590),,262592,inferred,flag
262592,108,manner,none,,,none,flag
262592,112,coupling,welded to the righteous it grounds forever,,262592,inferred,flag
262592,114,discovery,"olam (forever/everlasting) — 'established FOREVER'; the permanence of the righteous, an eternal foundation. Their inner solidity outlasts every tempest, against the wicked's nothingness.",,,,note
262592,115,role,characteristic,,,,value
262592,116,locus,internal:ib-state,,,,value
262598,101,sense,exasperating sloth — the lazy man an irritation to those who rely on him,,,,value
262598,102,type,disposition,,,,value
262598,104,seat,none,,,none,flag
262598,105,bearer,the sluggard,,262598,inferred,flag
262598,106,operation,"the sluggard who is, to those who send him on an errand, like vinegar to the teeth and smoke to the eyes — the exasperating irritation of laziness that fails and frets all who depend on it",,,,event
262598,107,target,"(those he is sent by, whom he irritates)",,262598,inferred,flag
262598,108,manner,none,,,none,flag
