id,run_id,table_name,op,where_json,set_json,before_json,applied_at
276,RUN-20260817_124702_534-CONFIGMAINT,cfg_write_grant,update,"{""writer"": ""report.debate"", ""table_name"": ""passage"", ""database"": ""iba""}","{""inactive"": 1}","{""writer"": ""report.debate"", ""table_name"": ""passage"", ""database"": ""iba"", ""inactive"": 0}",2026-08-17T13:50:49Z
277,RUN-20260817_145306_062-CONFIGMAINT,cfg_content_index_exclude,insert,{},"{""pattern"": ""Workflow/Programme/programme_prose/"", ""reason"": ""\""researcher, 2026-08-17: exclude programme prose from content_index -- generated analysis prose saturated with the very biblical vocabulary being indexed (one file alone produced ~597,000 hits). Covers both the live extract and its archive/ copy via folder-prefix match.\"""", ""added_at"": ""\""2026-08-17T13:51:04Z\"""", ""inactive"": 0}",,2026-08-17T14:02:11Z
278,RUN-20260820_165300_088-CONFIGMAINT,cfg_escalation,update,"{""rule_key"": ""chat_routing""}","{""rule_text"": ""Chat discussions must be actioned through escalations -- the next action to work on arrives from an escalation, and the actions/steps identified are recorded in escalations, optionally by reference to a planning document that carries a whole package of tasks. Extended 2026-08-16: any judgement call reported only in chat prose (a 'left as-is', 'deliberately not touched', 'deferred' statement, or similar) that represents an actual open question or unfinished work -- not a closed decision with no further action possible -- must get its own escalation in the SAME turn it's mentioned, not after being asked. A closed, fully-reasoned decision (e.g. 'this historical record is correctly left unedited, nothing further to do') does not need one -- only genuine open items and judgement calls do. Extended 2026-08-20 (researcher direct instruction, this session): the rule applies symmetrically -- not only Claude's self-reported judgement calls, but any comment, correction, or feedback the RESEARCHER gives in chat that relates to an existing escalation, or that itself constitutes a genuine open item or judgement call, must be captured as part of an escalation (a new item, or an update to the item it relates to) by Claude in the same turn it is given, not left to live only in the chat transcript. The same closed-decision exemption above still applies -- a purely closed acknowledgement needs none.""}","{""id"": 5, ""rule_key"": ""chat_routing"", ""rule_text"": ""Chat discussions must be actioned through escalations -- the next action to work on arrives from an escalation, and the actions/steps identified are recorded in escalations, optionally by reference to a planning document that carries a whole package of tasks. Extended 2026-08-16: any judgement call reported only in chat prose (a 'left as-is', 'deliberately not touched', 'deferred' statement, or similar) that represents an actual open question or unfinished work -- not a closed decision with no further action possible -- must get its own escalation in the SAME turn it's mentioned, not after being asked. A closed, fully-reasoned decision (e.g. 'this historical record is correctly left unedited, nothing further to do') does not need one -- only genuine open items and judgement calls do."", ""enforced_by"": ""session practice (Claude Code) -- not mechanically enforced (nothing can reliably scan this session's own prose for 'looks like a deferred item'). Researcher caught a real violation live, 2026-08-16: 3 'deliberately not touched' items reported in one chat response, only 1 of which (a genuine judgement call, GOVERNANCE.md sec6) should have been escalated and wasn't until asked -- see escalation MANUAL-20260816_191254_734775."", ""active"": 1}",2026-08-20T16:39:30Z
279,RUN-20260821_161850_803-CONFIGMAINT-PROPOSE,cfg_setting,update,"{""key"": ""retention.snapshot_keep_count""}","{""value"": ""5""}","{""key"": ""retention.snapshot_keep_count"", ""value"": ""20"", ""use"": ""how many pre-run DB snapshots to keep (oldest pruned first) -- lib/dbsnapshot.py, wired into run.py so every NEW run gets a rollback point; built 2026-07-22 after a candidate.load bug corrupted 1029 candidate_seed rows with no fine-grained rollback available"", ""module"": ""retention"", ""inactive"": 0}",2026-08-21T15:19:20Z
280,RUN-20260821_163425_643-CONFIGMAINT-PROPOSE,cfg_column,update,"{""table_name"": ""escalation"", ""name"": ""from_id""}","{""use"": ""The id of the escalation this item builds on -- optional, MUTABLE (settable on Raise or Update alike, D14, register v7's own recorded wording -- corrected 2026-08-21, escalation #763). Paired with related_activity describing the relationship. State of the referenced item is irrelevant -- any state is a valid target. SENTINEL -1 (escalation #773, 2026-08-21): a related_activity-carrying item audited and confirmed to have no discoverable single spawn parent -- deliberately non-falsy so it is distinguishable from NULL/never-checked everywhere from_id is read. Set via -Action Correction (#774), since most items needing this audit are already closed/completed.""}","{""database"": ""iba"", ""table_name"": ""escalation"", ""name"": ""from_id"", ""ordinal"": 18, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": ""escalation.id"", ""use"": ""The id of the escalation this item builds on -- optional, MUTABLE (settable on Raise or Update alike, D14, register v7's own recorded wording -- corrected 2026-08-21, escalation #763, after being built immutable-after-Raise the first time, contradicting the researcher's own recorded instruction, escalation #6 v5). Paired with related_activity describing the relationship. State of the referenced item is irrelevant -- any state is a valid target."", ""expectation"": null, ""source"": null, ""filled_by"": ""escalation.raise_new""}",2026-08-21T15:34:48Z
281,RUN-20260821_163504_237-CONFIGMAINT-PROPOSE,cfg_column,update,"{""table_name"": ""escalation_history"", ""name"": ""from_id""}","{""use"": ""Delta: NULL unless THIS versions own transaction set/changed from_id -- mutable (D14, corrected 2026-08-21, escalation #763), not structural/immutable like run_id/source/at_step/type/raised_at. -1 (escalation #773) is a legitimate value here too -- the checked, no parent sentinel, not a broken reference.""}","{""database"": ""iba"", ""table_name"": ""escalation_history"", ""name"": ""from_id"", ""ordinal"": 18, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": ""escalation.id"", ""use"": ""Delta: NULL unless THIS version's own transaction set/changed from_id -- mutable (D14, corrected 2026-08-21, escalation #763), not structural/immutable like run_id/source/at_step/type/raised_at."", ""expectation"": null, ""source"": null, ""filled_by"": ""escalation.raise_new""}",2026-08-21T15:35:25Z
282,RUN-20260821_170302_657-CONFIGMAINT-PROPOSE,cfg_escalation_requirement,update,"{""action"": ""raise"", ""field"": ""from_id"", ""check_kind"": ""exists""}","{""message"": ""from_id, if set, must reference an existing escalation id OR be -1 (escalation #773 -- the deliberate no-parent sentinel, D14).""}","{""action"": ""raise"", ""field"": ""from_id"", ""condition_key"": ""always"", ""message"": ""from_id, if set, must reference an existing escalation id (D14)."", ""active"": 1, ""check_kind"": ""exists""}",2026-08-21T16:03:22Z
283,RUN-20260821_170329_591-CONFIGMAINT-PROPOSE,cfg_escalation_requirement,update,"{""action"": ""update"", ""field"": ""from_id"", ""check_kind"": ""exists""}","{""message"": ""from_id, if set, must reference an existing escalation id OR be -1 (escalation #773 -- the deliberate no-parent sentinel, D14).""}","{""action"": ""update"", ""field"": ""from_id"", ""condition_key"": ""always"", ""message"": ""from_id, if set, must reference an existing escalation id (D14)."", ""active"": 1, ""check_kind"": ""exists""}",2026-08-21T16:03:48Z
284,RUN-20260821_170356_897-CONFIGMAINT-PROPOSE,cfg_utility,update,"{""module"": ""escalation""}","{""purpose"": ""escalation.py -- util.escalation. The authoritative record of open items in the project: errors, issues, and building tasks. All runtime errors are reported in it; both Claude and Researcher record emerging issues, tasks, followups as feedback or to get feedback. It pauses a running process and allows it to resume at resume_point when answered (dispatcher-tied), or tracks a backlog item through raise/update/correction (manual -- correction is error-correction only, escalation #774). Five types (task/issue/notice/run_error/config), each a distinct shape of life -- see USER-GUIDE.md sec4.""}","{""module"": ""escalation"", ""file_path"": ""iba/app/lib/escalation.py"", ""purpose"": ""escalation.py -- util.escalation. The authoritative record of open items in the project: errors, issues, and building tasks. All runtime errors are reported in it; both Claude and Researcher record emerging issues, tasks, followups as feedback or to get feedback. It pauses a running process and allows it to resume at resume_point when answered (dispatcher-tied), or tracks a backlog item through raise/update (manual). Five types (task/issue/notice/run_error/config), each a distinct shape of life -- see USER-GUIDE.md sec4."", ""inactive"": 0, ""config_exempt"": 0, ""config_exempt_reason"": null, ""crash_escalation_reviewed"": 1, ""crash_escalation_note"": ""Its OWN crash-wrapper (main(), the CLI entry point) is D3's explicit subject \u2014 now from_id-aware (register v9, this build): a failing update/history command records which item it was operating on. Genuinely reviewed and fixed this round, not just noted.""}",2026-08-21T16:04:17Z
285,RUN-20260821_183813_600-CONFIGMAINT,cfg_setting,insert,{},"{""module"": ""prose"", ""use"": ""prosestore.extract's JSON meta.extractor_version -- escalation #648 compliance fix, was a module-level constant in build_programme_prose_extract.py"", ""value"": ""\""1.1\""""}",,2026-08-22T03:58:28Z
286,RUN-20260822_055339_166-CONFIGMAINT,cfg_setting,delete,"{""module"": ""prose"", ""value"": ""\""1.1\""""}",{},"{""key"": null, ""value"": ""\""1.1\"""", ""use"": ""prosestore.extract's JSON meta.extractor_version -- escalation #648 compliance fix, was a module-level constant in build_programme_prose_extract.py"", ""module"": ""prose"", ""inactive"": 0}",2026-08-22T05:14:04Z
287,RUN-20260824_180230_719-CONFIGMAINT,cfg_utility,update,"{""file_path"": ""scripts/build_programme_prose_extract.py""}","{""config_exempt"": 1, ""config_exempt_reason"": ""Thin CLI wrapper delegating entirely to iba/app/lib/prosestore.py (escalation #784/#829) -- no cfg.setting()/cfg.enum() call site of its own by design, same class as the other already-exempt pass-through scripts. Verified live: no duplicate logic, imports and calls prosestore.run_*() directly.""}","{""module"": ""scripts_build_programme_prose_extract"", ""file_path"": ""scripts/build_programme_prose_extract.py"", ""purpose"": ""Superseded by iba/app/lib/prosestore.py (escalation #784) -- logic now lives there, exercised via prose.extract (Prose.ps1 -Step Extract). Kept as the documented CLI entry point (docs/prose-store-architecture.md sec8), reactivated (escalation #829)."", ""inactive"": 0, ""config_exempt"": 0, ""config_exempt_reason"": null, ""crash_escalation_reviewed"": 0, ""crash_escalation_note"": null}",2026-08-24T17:03:21Z
288,RUN-20260824_180330_502-CONFIGMAINT,cfg_utility,update,"{""file_path"": ""scripts/export_prose_chapter_edit.py""}","{""config_exempt"": 1, ""config_exempt_reason"": ""Thin CLI wrapper delegating entirely to iba/app/lib/prosestore.py (escalation #784/#829) -- no cfg.setting()/cfg.enum() call site of its own by design, same class as the other already-exempt pass-through scripts. Verified live: no duplicate logic, imports and calls prosestore.run_*() directly.""}","{""module"": ""scripts_export_prose_chapter_edit"", ""file_path"": ""scripts/export_prose_chapter_edit.py"", ""purpose"": ""Superseded by iba/app/lib/prosestore.py (escalation #784) -- logic now lives there, exercised via prose.export_chapter (Prose.ps1 -Step ExportChapter). Kept as the documented CLI entry point, reactivated (escalation #829)."", ""inactive"": 0, ""config_exempt"": 0, ""config_exempt_reason"": null, ""crash_escalation_reviewed"": 0, ""crash_escalation_note"": null}",2026-08-24T17:03:39Z
289,RUN-20260824_180349_701-CONFIGMAINT,cfg_utility,update,"{""file_path"": ""scripts/import_prose_chapter_edit.py""}","{""config_exempt"": 1, ""config_exempt_reason"": ""Thin CLI wrapper delegating entirely to iba/app/lib/prosestore.py (escalation #784/#829) -- no cfg.setting()/cfg.enum() call site of its own by design, same class as the other already-exempt pass-through scripts. Verified live: no duplicate logic, imports and calls prosestore.run_*() directly.""}","{""module"": ""scripts_import_prose_chapter_edit"", ""file_path"": ""scripts/import_prose_chapter_edit.py"", ""purpose"": ""Superseded by iba/app/lib/prosestore.py (escalation #784) -- logic now lives there, exercised via prose.import_chapter (Prose.ps1 -Step ImportChapter). Kept as the documented CLI entry point, reactivated (escalation #829)."", ""inactive"": 0, ""config_exempt"": 0, ""config_exempt_reason"": null, ""crash_escalation_reviewed"": 0, ""crash_escalation_note"": null}",2026-08-24T17:04:05Z
290,RUN-20260824_180413_734-CONFIGMAINT,cfg_utility,update,"{""file_path"": ""scripts/search_prose.py""}","{""config_exempt"": 1, ""config_exempt_reason"": ""Thin CLI wrapper delegating entirely to iba/app/lib/prosestore.py (escalation #784/#829) -- no cfg.setting()/cfg.enum() call site of its own by design, same class as the other already-exempt pass-through scripts. Verified live: no duplicate logic, imports and calls prosestore.run_*() directly.""}","{""module"": ""scripts_search_prose"", ""file_path"": ""scripts/search_prose.py"", ""purpose"": ""Superseded by iba/app/lib/prosestore.py (escalation #784) -- logic now lives there, exercised via prose.search (Prose.ps1 -Step Search). Kept as the documented CLI entry point, reactivated (escalation #829)."", ""inactive"": 0, ""config_exempt"": 0, ""config_exempt_reason"": null, ""crash_escalation_reviewed"": 0, ""crash_escalation_note"": null}",2026-08-24T17:04:27Z
291,RUN-20260826_111344_413-CONFIGMAINT,cfg_report,update,"{""step"": ""escalation.history""}","{""naming_scheme"": ""dated""}","{""step"": ""escalation.history"", ""title"": ""Escalation deep history"", ""show_toc"": 1, ""footer_text"": null, ""output_kind"": ""md"", ""naming_scheme"": ""stable"", ""archive_dir"": ""archive"", ""inactive"": 0}",2026-08-26T10:17:42Z
292,RUN-20260826_111752_990-CONFIGMAINT,cfg_report,update,"{""step"": ""escalation.list""}","{""naming_scheme"": ""dated""}","{""step"": ""escalation.list"", ""title"": ""Open escalations"", ""show_toc"": 1, ""footer_text"": null, ""output_kind"": ""md+csv"", ""naming_scheme"": ""stable"", ""archive_dir"": ""archive"", ""inactive"": 0}",2026-08-26T10:18:30Z
293,RUN-20260826_155038_880-CONFIGMAINT,cfg_enum,insert,"{""name"": ""escalation_type"", ""value"": ""note""}","{""name"": ""escalation_type"", ""value"": ""note"", ""ordinal"": 5, ""inactive"": 0}",,2026-08-26T15:07:15Z
294,RUN-20260826_164412_890-CONFIGMAINT,cfg_escalation_requirement,insert,"{""action"": ""approved"", ""field"": ""next_action"", ""condition_key"": ""always"", ""check_kind"": ""requires_prior_ready_for_approval_if_decision_required""}","{""action"": ""approved"", ""field"": ""next_action"", ""condition_key"": ""always"", ""message"": ""decision_required items must pass through ready_for_approval before approved -- no shortcut, regardless of who is setting it (escalation #851/#865)"", ""active"": 1, ""check_kind"": ""requires_prior_ready_for_approval_if_decision_required""}",,2026-08-26T16:00:59Z
295,RUN-20260826_164435_976-CONFIGMAINT,cfg_escalation_requirement,insert,"{""action"": ""noted"", ""field"": ""next_action"", ""condition_key"": ""always"", ""check_kind"": ""requires_prior_ready_for_approval_if_decision_required""}","{""action"": ""noted"", ""field"": ""next_action"", ""condition_key"": ""always"", ""message"": ""decision_required items must pass through ready_for_approval before noted -- no shortcut (escalation #851: noted reaches the same closed state as approved but previously had zero requirement checking at all)"", ""active"": 1, ""check_kind"": ""requires_prior_ready_for_approval_if_decision_required""}",,2026-08-26T16:01:09Z
296,RUN-20260827_093522_884-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""governance.session_log_required_content"", ""value"": ""\""A session log (Logs/SESSION-LOG-*.md) must, at minimum, carry: (1) date and a one-line scope summary of the session; (2) every escalation touched, by id, with its outcome (raised/updated/resolved/rejected) -- not narrative paraphrase, the actual ids; (3) every file or deliverable created or changed, with its path; (4) decisions made, distinguishing which were the researcher's own decision vs a self_correctable fix Claude made and closed directly; (5) open items carried into the next session -- what is left, and for whom; (6) confirmation of the git state this log's own completion triggers (governance.session_log_triggers_commit): branch, commit hash, and that the push succeeded -- not asserted, the actual git status/log output. A log missing any of these is incomplete, not merely terse.\"""", ""use"": ""Answers escalation #911 (2026-08-27): the content a session log must carry, previously unstated anywhere in cfg_* or governance prose -- only governance.session_log_dir (where) and governance.session_log_triggers_commit (the commit consequence) existed. Derived from the log's own stated purpose (continuity across sessions) and the existing patch/escalation convention of naming ids and files explicitly rather than narrating them, not from reading prior logs for precedent (governance.past_precedent_investigation_signals_missing_config)."", ""module"": ""governance""}",,2026-08-27T12:19:04Z
297,RUN-20260827_160912_578-CONFIGMAINT,cfg_setting,update,"{""key"": ""escalation.list_report_path""}","{""value"": ""\""outputs/escalation/escalation-list.md\""""}","{""key"": ""escalation.list_report_path"", ""value"": ""\""iba/app/reports/escalation-list.md\"""", ""use"": null, ""module"": ""escalation"", ""inactive"": 0}",2026-08-27T15:19:04Z
298,RUN-20260827_160924_586-CONFIGMAINT,cfg_setting,update,"{""key"": ""escalation.history_report_dir""}","{""value"": ""\""outputs/escalation\""""}","{""key"": ""escalation.history_report_dir"", ""value"": ""\""iba/app/reports\"""", ""use"": null, ""module"": ""escalation"", ""inactive"": 0}",2026-08-27T15:19:14Z
299,RUN-20260827_200825_825-CONFIGMAINT,cfg_setting,update,"{""key"": ""behaviour.list_report_path""}","{""value"": ""\""outputs/configs/behaviour-rules-list.md\""""}","{""key"": ""behaviour.list_report_path"", ""value"": ""\""iba/app/reports/behaviour-rules-list.md\"""", ""use"": ""output path for Behaviour.ps1 -Action List / python -m iba.app.lib.behaviour list"", ""module"": ""behaviour"", ""inactive"": 0}",2026-08-27T19:22:52Z
300,RUN-20260827_200827_324-CONFIGMAINT,cfg_setting,update,"{""key"": ""configmaint.report_path""}","{""value"": ""\""outputs/configs/CONFIG-REPORT.md\""""}","{""key"": ""configmaint.report_path"", ""value"": ""\""iba/app/config/CONFIG-REPORT.md\"""", ""use"": ""where configmaint.report writes the snapshot"", ""module"": ""configmaint"", ""inactive"": 0}",2026-08-27T19:22:54Z
301,RUN-20260827_200828_686-CONFIGMAINT,cfg_setting,update,"{""key"": ""content_index.report_path""}","{""value"": ""\""outputs/content_index/content-index-rebuild.md\""""}","{""key"": ""content_index.report_path"", ""value"": ""\""iba/app/reports/content-index-rebuild.md\"""", ""use"": ""where content_index.rebuild writes its summary report"", ""module"": ""content_index"", ""inactive"": 0}",2026-08-27T19:22:56Z
302,RUN-20260827_200830_129-CONFIGMAINT,cfg_setting,update,"{""key"": ""content_index.size_profile_report_path""}","{""value"": ""\""outputs/content_index/content-index-size-profile.md\""""}","{""key"": ""content_index.size_profile_report_path"", ""value"": ""\""iba/app/reports/content-index-size-profile.md\"""", ""use"": ""where content_index.size_profile writes its .md-file-size report"", ""module"": ""content_index"", ""inactive"": 0}",2026-08-27T19:22:58Z
303,RUN-20260827_200831_435-CONFIGMAINT,cfg_setting,update,"{""key"": ""cluster.quality_report_path""}","{""value"": ""\""_analytics/Clusters/cluster-assign.md\""""}","{""key"": ""cluster.quality_report_path"", ""value"": ""\""iba/app/reports/cluster-assign.md\"""", ""use"": ""report path for cluster.validate, same convention as lexicon.quality_report_path"", ""module"": ""cluster"", ""inactive"": 0}",2026-08-27T19:23:00Z
304,RUN-20260827_200835_983-CONFIGMAINT,cfg_setting,update,"{""key"": ""lexicon.quality_report_path""}","{""value"": ""\""research/discovery/lexicon-parse.md\""""}","{""key"": ""lexicon.quality_report_path"", ""value"": ""\""iba/app/reports/lexicon-parse.md\"""", ""use"": ""where lexicon.validate persists its findings"", ""module"": ""lexicon"", ""inactive"": 0}",2026-08-27T19:23:02Z
305,RUN-20260827_200837_383-CONFIGMAINT,cfg_setting,update,"{""key"": ""manifest.report_path""}","{""value"": ""\""research/discovery/file-manifest.md\""""}","{""key"": ""manifest.report_path"", ""value"": ""\""iba/app/reports/file-manifest.md\"""", ""use"": ""where manifest.rebuild writes its summary report"", ""module"": ""manifest"", ""inactive"": 0}",2026-08-27T19:23:03Z
306,RUN-20260827_200838_663-CONFIGMAINT,cfg_setting,update,"{""key"": ""method.inner_being_narrative_guidance_path""}","{""value"": ""\""workflow/instructions/WA-inner-being-narrative-guidance-v1-2026-07-28.md\""""}","{""key"": ""method.inner_being_narrative_guidance_path"", ""value"": ""\""iba/docs/WA-inner-being-narrative-guidance-v1-2026-07-28.md\"""", ""use"": ""current version of the inner-being-narrative guidance (the three-channel scope requirement + the required Scope self-check section) \u2014 report.book_narrative_validate and any AI writing such a narrative must follow this exact file; bump this setting (not memory) when the guidance revises"", ""module"": ""method"", ""inactive"": 0}",2026-08-27T19:23:05Z
307,RUN-20260827_200840_048-CONFIGMAINT,cfg_setting,update,"{""key"": ""method.interpretation_questions_path""}","{""value"": ""\""workflow/instructions/WA-interpretation-questions-v1.4-2026-08-02.md\""""}","{""key"": ""method.interpretation_questions_path"", ""value"": ""\""iba/docs/WA-interpretation-questions-v1.4-2026-08-02.md\"""", ""use"": ""current version of the Q1-Q10 interrogative + Part B guidance of interpretation \u2014 the passage-debate scaffold and any AI applying it must follow this exact file"", ""module"": ""method"", ""inactive"": 0}",2026-08-27T19:23:07Z
308,RUN-20260827_200841_379-CONFIGMAINT,cfg_setting,update,"{""key"": ""method.passage_read_guidance_path""}","{""value"": ""\""workflow/instructions/WA-passage-read-guidance-v1.5-2026-08-02.md\""""}","{""key"": ""method.passage_read_guidance_path"", ""value"": ""\""iba/docs/WA-passage-read-guidance-v1.5-2026-08-02.md\"""", ""use"": ""current version of the passage read guidance (steps 1-5 + notes, incl. step 2 note (f)) \u2014 the passage-debate scaffold and any AI applying it must follow this exact file; bump this setting (not the debates' memory) when the guidance revises"", ""module"": ""method"", ""inactive"": 0}",2026-08-27T19:23:09Z
309,RUN-20260827_200844_392-CONFIGMAINT,cfg_setting,update,"{""key"": ""method.narrative_hard_constraints_path""}","{""value"": ""\""workflow/instructions/WA-inner-being-narrative-hard-constraints-v1-2026-07-30.md\""""}","{""key"": ""method.narrative_hard_constraints_path"", ""value"": ""\""iba/docs/WA-inner-being-narrative-hard-constraints-v1-2026-07-30.md\"""", ""use"": ""current version of the book-agnostic hard constraints (nothing invented, open threads stay open, no forced unity, plain language, no self-reference) every generated narrative must follow \u2014 bump this setting (not memory) when the doc revises"", ""module"": ""narrative"", ""inactive"": 0}",2026-08-27T19:23:11Z
310,RUN-20260827_200846_465-CONFIGMAINT,cfg_setting,update,"{""key"": ""narrative.scope_check_report_path""}","{""value"": ""\""_analytics/essay/book-narrative-scope-check.md\""""}","{""key"": ""narrative.scope_check_report_path"", ""value"": ""\""iba/app/reports/book-narrative-scope-check.md\"""", ""use"": ""where report.book_narrative_validate persists its findings"", ""module"": ""narrative"", ""inactive"": 0}",2026-08-27T19:23:13Z
311,RUN-20260827_200848_985-CONFIGMAINT,cfg_setting,update,"{""key"": ""narrative.usage_log_path""}","{""value"": ""\""_analytics/essay/narrative-generate-usage.csv\""""}","{""key"": ""narrative.usage_log_path"", ""value"": ""\""iba/app/reports/export/narrative-generate-usage.csv\"""", ""use"": ""append-only on-disk ledger of every LIVE call's real tokens/cost \u2014 scripts/cost_ledger.py (repo root) only ingests Console CSV exports, not this app's own calls, so this is the audit trail for those"", ""module"": ""narrative"", ""inactive"": 0}",2026-08-27T19:23:15Z
312,RUN-20260827_200850_296-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.cluster_path""}","{""value"": ""\""_analytics/Clusters/cluster.md\""""}","{""key"": ""report.cluster_path"", ""value"": ""\""iba/app/reports/cluster.md\"""", ""use"": ""where report.cluster persists its output"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:16Z
313,RUN-20260827_200853_825-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.registry_path""}","{""value"": ""\""_analytics/Registry/registry.md\""""}","{""key"": ""report.registry_path"", ""value"": ""\""iba/app/reports/registry.md\"""", ""use"": null, ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:18Z
314,RUN-20260827_200855_299-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.schema_overview_path""}","{""value"": ""\""workflow/schema/schema-overview.md\""""}","{""key"": ""report.schema_overview_path"", ""value"": ""\""iba/app/reports/schema-overview.md\"""", ""use"": ""where report.schema_overview persists its output"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:20Z
315,RUN-20260827_200858_793-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.seed_candidate_path""}","{""value"": ""\""research/discovery/seed-candidate.md\""""}","{""key"": ""report.seed_candidate_path"", ""value"": ""\""iba/app/reports/seed-candidate.md\"""", ""use"": ""where report.seed_candidate persists its output"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:22Z
316,RUN-20260827_200900_190-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.span_analysis_path""}","{""value"": ""\""research/discovery/span-analysis.md\""""}","{""key"": ""report.span_analysis_path"", ""value"": ""\""iba/app/reports/span-analysis.md\"""", ""use"": ""where report.span_analysis persists its output"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:24Z
317,RUN-20260827_200904_261-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.strong_meaning_path""}","{""value"": ""\""research/discovery/strong-meaning.md\""""}","{""key"": ""report.strong_meaning_path"", ""value"": ""\""iba/app/reports/strong-meaning.md\"""", ""use"": ""where report.strong_meaning persists its output"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:26Z
318,RUN-20260827_200912_737-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.output_dir""}","{""value"": ""\""_analytics/Registry\""""}","{""key"": ""report.output_dir"", ""value"": ""\""iba/app/reports\"""", ""use"": ""where report.word writes its output"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:28Z
319,RUN-20260827_200913_971-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.word_registry_span_output_dir""}","{""value"": ""\""_analytics/Registry\""""}","{""key"": ""report.word_registry_span_output_dir"", ""value"": ""\""iba/app/verse-analysis/word_registry\"""", ""use"": ""base folder for report.word_registry_span output \u2014 one file per registry word"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:29Z
320,RUN-20260827_200915_346-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.strong_verse_output_dir""}","{""value"": ""\""_analytics/Registry\""""}","{""key"": ""report.strong_verse_output_dir"", ""value"": ""\""iba/app/verse-analysis/word_registry\"""", ""use"": ""base folder for report.strong_verse output -- one file per word/strong pair, filed under <base>/<word>/"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:31Z
321,RUN-20260827_200918_097-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.verse_analysis_output_dir""}","{""value"": ""\""_analytics/Bible_Books\""""}","{""key"": ""report.verse_analysis_output_dir"", ""value"": ""\""iba/app/verse-analysis\"""", ""use"": ""base folder for report.verse_span_meaning, sub-foldered per book at write time"", ""module"": ""report"", ""inactive"": 0}",2026-08-27T19:23:33Z
322,RUN-20260827_200919_466-CONFIGMAINT,cfg_setting,update,"{""key"": ""retention.report_path""}","{""value"": ""\""research/discovery/log-retention.md\""""}","{""key"": ""retention.report_path"", ""value"": ""\""iba/app/reports/log-retention.md\"""", ""use"": ""where the run/escalation/validation_result log-retention & run-health report is written"", ""module"": ""retention"", ""inactive"": 0}",2026-08-27T19:23:35Z
323,RUN-20260827_203047_416-CONFIGMAINT,cfg_setting,update,"{""key"": ""table_export.output_dir""}","{""value"": ""\""workflow/schema\""""}","{""key"": ""table_export.output_dir"", ""value"": ""\""iba/app/reports/export\"""", ""use"": ""where table.export writes its CSVs"", ""module"": ""table_export"", ""inactive"": 0}",2026-08-28T03:15:14Z
324,RUN-20260827_203048_456-CONFIGMAINT,cfg_setting,update,"{""key"": ""validation.output_dir""}","{""value"": ""\""outputs/validations\""""}","{""key"": ""validation.output_dir"", ""value"": ""\""iba/app/reports\"""", ""use"": ""where validation.word/validation.book write their output"", ""module"": ""validation"", ""inactive"": 0}",2026-08-28T03:15:16Z
325,RUN-20260828_041203_049-CONFIGMAINT,cfg_setting,update,"{""key"": ""governance.oneoff_report_dir""}","{""value"": ""\""outputs/\""""}","{""key"": ""governance.oneoff_report_dir"", ""value"": ""\""iba/app/reports/\"""", ""use"": ""folder for one-off/investigatory reports \u2014 read by lib/reportkit.oneoff_path()"", ""module"": ""governance"", ""inactive"": 0}",2026-08-28T03:15:18Z
326,RUN-20260828_041706_064-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""configmaint.csv_export_dir"", ""value"": ""\""workflow/schema\"""", ""use"": ""folder for the per-cfg_*-table CSV pairing that accompanies CONFIG-REPORT.md (reportkit.write_csv_pairing) -- independently repointable, no longer hardcoded as a sibling of configmaint.report_path"", ""module"": ""configmaint"", ""inactive"": 0}",,2026-08-28T03:34:08Z
