database,table_name,name,ordinal,type,is_pk,notnull,is_unique,dflt,fk,use,expectation,source,filled_by,inactive
iba,verse_lexical,verse_id,2,INTEGER,0,1,0,,verse.id,"denormalized from span, matches verse_passage's own precedent — query without joining through span",,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,code_ordinal,3,INTEGER,0,1,0,,,"position of this code within the span's space-joined strong_variant, 0-based",,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,strong,4,TEXT,0,0,0,,strong.strongNumber,the single code this row resolves — may be NULL only if strong_variant itself is empty (should not occur in practice),,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,morph_code,5,TEXT,0,0,0,,,this code's own morph slice (space-split from span.morph_code in the same order),,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,role,6,TEXT,0,1,0,,,"'content' (independent lexical item) or 'function' (grammatical formative, e.g. Hebrew H9xxx). Classification metadata only -- does NOT gate resolution (corrected 2026-08-05: H9xxx codes DO carry a real stepGloss/strong_meaning_parsed row, an earlier version wrongly skipped resolving them).",,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,status,7,TEXT,0,1,0,,,"'resolved' (strong row found, sense pulled -- content or function role alike) or 'unregistered' (no strong row yet -- a genuine coverage gap, regardless of role).",,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,resolved_sense,8,TEXT,0,0,0,,,"stem/voice-selected sense text for 'resolved' rows (content or function role alike); NULL only for 'unregistered' rows -- a real gap, not a hedge.",,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,ambiguity_note,9,TEXT,0,0,0,,,"set only when the sibling/base-fallback ambiguity check fires — live senses named, not resolved (T4's job, not this table's)",,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,created_at,10,TEXT,0,1,0,,,ISO-8601 UTC,,,migration/bootstrap_span_reading.py,0
iba,verse_lexical,deleted,11,INTEGER,0,1,0,0,,"version-aware soft-delete — rewriting a (span_id, code_ordinal) inserts a fresh row and flips the superseded row's deleted to 1, same convention as verse/span/strong",,,migration/bootstrap_span_reading.py,0
iba,hib,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,hib,book,1,TEXT,0,1,0,,,"OSIS book code, same convention as verse.osisId's book segment",,,,0
iba,hib,label,2,TEXT,0,1,0,,,"e.g. 'Daniel', 'the four youths', 'King Belshazzar'",,,,0
iba,hib,kind,3,TEXT,0,1,0,,,"named_individual | unnamed_individual | named_collection | unnamed_collection | implicit_individual | implicit_collection -- six types, two orthogonal axes: plurality (individual|collection) x specificity (named|unnamed|implicit). Researcher training pass nahum-1-inner-being-training-20260803.md; debate digest Step 1 (presumptive-candidate / collective / referential rules).",enum.hib_kind,,,0
iba,hib,first_verse_id,4,INTEGER,0,0,0,,verse.id,anchor -- where this HIB was first identified,,,,0
iba,hib,created_at,5,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,hib,deleted,6,INTEGER,0,1,0,0,,"version-aware soft-delete, standard convention",,,,0
iba,hib_referent_option,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,hib_referent_option,hib_id,1,INTEGER,0,1,0,,hib.id,the HIB this referent-crux reading belongs to,,,,0
iba,hib_referent_option,reading_text,2,TEXT,0,1,0,,,one grammatically-live candidate reading (T4) -- e.g. one option for 'we' in Obad 1,,,,0
iba,hib_referent_option,textual_grounds,3,TEXT,0,0,0,,,why this reading is live,,,,0
iba,hib_referent_option,adopted,4,INTEGER,0,1,0,0,,exactly one row per hib_id should be 1 -- the explicit choice (T4: 'adopt one explicitly'),,,,0
iba,hib_referent_option,ordinal,5,INTEGER,0,1,0,0,,,,,,0
iba,hib_referent_option,created_at,6,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,hib_referent_option,deleted,7,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,verse_hib,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,verse_hib,verse_id,1,INTEGER,0,1,0,,verse.id,,,,,0
iba,verse_hib,hib_id,2,INTEGER,0,1,0,,hib.id,this HIB is present/a presumptive candidate in this verse (debate digest Step 1) -- also the table B4's future HIB-continuity passage-boundary rule reads from,,,,0
iba,verse_hib,created_at,3,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,verse_hib,deleted,4,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,phenomenon,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,phenomenon,passage_id,1,INTEGER,0,1,0,,passage.id,,,,,0
iba,phenomenon,verse_id,2,INTEGER,0,1,0,,verse.id,,,,,0
iba,phenomenon,hib_id,3,INTEGER,0,1,0,,hib.id,,,,,0
iba,phenomenon,description,4,TEXT,0,1,0,,,"the phenomenon: a state, disposition, or characteristic of this HIB's inner life (debate digest Step 3)",,,,0
iba,phenomenon,textual_warrant,5,TEXT,0,0,0,,,the verb/clause/stated-silence that grounds it (WA-passage-read-guidance step 3b),,,,0
iba,phenomenon,status,6,TEXT,0,1,0,,,"'stated' | 'inferred' | 'silent' -- 'no phenomenon found, silent' is itself a valid row (WA-interpretation-questions Part B.4), never an omitted one",,,,0
iba,phenomenon,ordinal,7,INTEGER,0,1,0,0,,allows more than one phenomenon for the same HIB in the same verse (v1.5 step3 note c),,,,0
iba,phenomenon,created_at,8,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,phenomenon,deleted,9,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,operation,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,operation,phenomenon_id,1,INTEGER,0,1,0,,phenomenon.id,NOT NULL by design -- the DB-level enforcement of WA-interpretation-questions Part B.12: an operation may only originate from an already-registered phenomenon,,,,0
iba,operation,process,2,TEXT,0,0,0,,,"state/status, or a movement (come from/go to/impact on/emerge/go away/become evident) -- v1.4 Q6",,,,0
iba,operation,action_type,3,TEXT,0,0,0,,,"short verb-based label (Q11) -- a label, not a controlled vocabulary (Part B.10)",,,,0
iba,operation,decision,4,TEXT,0,0,0,,,'retain' | 'set_aside' | 'retain_referential' | 'recorded_silence',enum.operation_decision,,,0
iba,operation,observation_text,5,TEXT,0,0,0,,,"what the text/span-data states, Strong's codes cited",,,,0
iba,operation,description_text,6,TEXT,0,0,0,,,debate digest Step 5's descriptive write-up,,,,0
iba,operation,created_at,7,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,operation,deleted,8,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,operation_party,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,operation_party,operation_id,1,INTEGER,0,1,0,,operation.id,,,,,0
iba,operation_party,role,2,TEXT,0,1,0,,,'source' | 'target',,,,0
iba,operation_party,kind,3,TEXT,0,1,0,,,'self' | 'human' | 'non_human' | 'object_situation' | 'none',,,,0
iba,operation_party,detail,4,TEXT,0,0,0,,,"which human/object, if named",,,,0
iba,operation_party,enablement_only,5,INTEGER,0,1,0,0,,"role='source' rows only -- Part B.5's source-of-state vs source-of-enablement distinction, kept structurally separate rather than folded into kind",,,,0
iba,operation_party,ordinal,6,INTEGER,0,1,0,0,,a phenomenon's operation can have multiple sources/targets (v1.5 step1 note a),,,,0
iba,operation_party,created_at,7,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,operation_party,deleted,8,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,passage,phenomena_complete_at,,TEXT,0,0,0,,,"NULL until the debate digest Step 3 phase gate is confirmed complete for the whole passage (every verse_hib pair for this passage has a matching phenomenon row); set only by an explicit control check, never by trust. operation writes are blocked in code while this is NULL (schema built, gate-enforcing writer not yet built -- see b3-b5-operations-schema-design-20260805.md).",,,,0
iba,passage_linkage,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,passage_linkage,passage_id,1,INTEGER,0,1,0,,passage.id,,,,,0
iba,passage_linkage,from_operation_id,2,INTEGER,0,1,0,,operation.id,"Part C section 4 / Q7 -- a linkage connects two SPECIFIC, already-registered operations in the same passage, never a pattern across a range",,,,0
iba,passage_linkage,to_operation_id,3,INTEGER,0,1,0,,operation.id,,,,,0
iba,passage_linkage,note,4,TEXT,0,1,0,,,"what the linkage is -- also where a Q7 SURFACED ABSENCE gets recorded (row with from=to=the same operation, note explains the absence) rather than passed over silently",,,,0
iba,passage_linkage,ordinal,5,INTEGER,0,1,0,0,,natural key within passage_id for the reconciliation writer,,,,0
iba,passage_linkage,created_at,6,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,passage_linkage,deleted,7,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,passage_insufficiency,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,passage_insufficiency,passage_id,1,INTEGER,0,1,0,,passage.id,,,,,0
iba,passage_insufficiency,verse_id,2,INTEGER,0,0,0,,verse.id,"nullable -- an insufficiency can be passage-wide, not always tied to one verse",,,,0
iba,passage_insufficiency,note,3,TEXT,0,1,0,,,"Part C section 5 / Q9 / Part B.7 -- data the base extract does not carry, named not filled from outside knowledge",,,,0
iba,passage_insufficiency,ordinal,4,INTEGER,0,1,0,0,,natural key within passage_id for the reconciliation writer,,,,0
iba,passage_insufficiency,created_at,5,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,passage_insufficiency,deleted,6,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,passage_emergent_question,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,passage_emergent_question,passage_id,1,INTEGER,0,1,0,,passage.id,,,,,0
iba,passage_emergent_question,verse_id,2,INTEGER,0,0,0,,verse.id,nullable -- an emergent question can span the whole passage,,,,0
iba,passage_emergent_question,question_text,3,TEXT,0,1,0,,,"Part C section 6 / Q10 -- interpretive forks (Part B.9) and genuine literary/structural observations (Part B.12, T5) both land here, never in the phenomena register or an operation",,,,0
iba,passage_emergent_question,kind,4,TEXT,0,1,0,,,'interpretive_fork' | 'literary_structural' | 'other',,,,0
iba,passage_emergent_question,ordinal,5,INTEGER,0,1,0,0,,natural key within passage_id for the reconciliation writer,,,,0
iba,passage_emergent_question,created_at,6,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,passage_emergent_question,deleted,7,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,passage_validation_note,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,passage_validation_note,passage_id,1,INTEGER,0,1,0,,passage.id,,,,,0
iba,passage_validation_note,phenomenon_id,2,INTEGER,0,0,0,,phenomenon.id,"nullable -- a validation finding can be about the passage's debate generally, not always one phenomenon",,,,0
iba,passage_validation_note,finding_text,3,TEXT,0,1,0,,,"Part C section 7 / Phase 3 step 6 -- is this genuinely an inner-being phenomenon, does its Phase 1 justification warrant it, does its Phase 2 operation track faithfully back to it",,,,0
iba,passage_validation_note,corrected,4,INTEGER,0,1,0,0,,"WA-passage-read-guidance v1.5 step 6: a failure found here is corrected before the debate is considered filled, not merely logged for later -- this flag records that the correction actually happened, not just that a finding was noted",,,,0
iba,passage_validation_note,ordinal,5,INTEGER,0,1,0,0,,natural key within passage_id for the reconciliation writer,,,,0
iba,passage_validation_note,created_at,6,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,passage_validation_note,deleted,7,INTEGER,0,1,0,0,,version-aware soft-delete,,,,0
iba,passage,open_decisions_note,,TEXT,0,0,0,,,"Part C section 8 -- short free-text summary of open decisions/next steps for this passage. Stays a single field, not its own table (design doc: normally short prose, not a repeating structured list, unlike sections 4-7).",,,,0
iba,cfg_method_rule,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,cfg_method_rule,step,1,TEXT,0,1,0,,,"which pipeline step this rule governs, e.g. 'hib.set', 'phenomenon.set'",,,,0
iba,cfg_method_rule,rule_key,2,TEXT,0,1,0,,,"short slug, unique within a step, e.g. 'presumptive-candidate'",,,,0
iba,cfg_method_rule,rule_text,3,TEXT,0,1,0,,,the rule's own exact wording -- the operational source of truth from here on,,,,0
iba,cfg_method_rule,source_doc,4,TEXT,0,0,0,,,provenance -- which doc/section this was transcribed from,,,,0
iba,cfg_method_rule,enforced_by,5,TEXT,0,0,0,,,"code location that mechanically checks this rule, if any -- NULL if it's analyst judgement, not a SQL-checkable condition",,,,0
iba,cfg_method_rule,ordinal,6,INTEGER,0,1,0,0,,display order within a step,,,,0
iba,cfg_method_rule,active,7,INTEGER,0,1,0,1,,"supersede by setting 0 and inserting a new row, rather than editing/deleting -- history kept",,,,0
iba,cfg_quality_check,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,cfg_quality_check,step,1,TEXT,0,1,0,,,which pipeline step this check applies to,,,,0
iba,cfg_quality_check,check_key,2,TEXT,0,1,0,,,"short slug, unique within a step",,,,0
iba,cfg_quality_check,question,3,TEXT,0,1,0,,,the actual self-check question a reading pass must ask itself for each candidate item,,,,0
iba,cfg_quality_check,test_kind,4,TEXT,0,1,0,,,"'existence' | 'non_existence' | 'reasonableness' (researcher's own three kinds, 2026-08-06)",,,,0
iba,cfg_quality_check,required,5,INTEGER,0,1,0,0,,1 = should eventually block a write until answered; 0 = advisory only. NOT YET ENFORCED for any row by any writer -- see module docstring,,,,0
iba,cfg_quality_check,enforced_by,6,TEXT,0,0,0,,,"code location that mechanically checks this, if any",,,,0
iba,cfg_quality_check,ordinal,7,INTEGER,0,1,0,0,,,,,,0
iba,cfg_quality_check,active,8,INTEGER,0,1,0,1,,supersede by setting 0 and inserting a new row -- history kept,,,,0
iba,passage,story_summary,,TEXT,0,0,0,,,"Step 2's high-level story synthesis for this passage's scope, read in light of the identified HIBs -- the researcher's own 2026-08-06 redefinition of what Step 2 actually produces. Written once per passage registration, updated only via reconciliation.",,,passage.build,0
iba,passage,feasibility_note,,TEXT,0,0,0,,,"Step 2's own self-assessment record: why this scope was judged readable as a whole without quality loss (or, if the call was refused, why not -- though a refused call writes no passage row at all, so a live row's feasibility_note is always the 'yes, and here's why' case).",,,passage.build,0
iba,cfg_index,table_name,0,TEXT,0,1,0,,,which data table this index is built on,,,,0
iba,cfg_index,name,1,TEXT,0,1,0,,,"index name (unique DB-wide, SQLite requirement) -- convention: idx_{table}_{col}",,,,0
iba,cfg_index,col,2,TEXT,0,1,0,,,"one column of this index; multiple rows sharing (table_name, name) form one composite index",,,,0
iba,cfg_index,ordinal,3,INTEGER,0,1,0,0,,column order within a composite index,,,,0
iba,operation_party,hib_id,7,INTEGER,0,0,0,,hib.id,"which registered HIB this source/target party IS, when it is one -- nullable: self/non_human/object_situation/none parties genuinely have no HIB to link. Added 2026-08-07 (Finding 2, debate-schema-traceability-gap-findings-20260807.md): 'detail' alone gave no structural traceability back to the hib register.",,,,0
iba,debate_change_detail,id,0,INTEGER,1,1,0,,,surrogate PK,,,,0
iba,debate_change_detail,run_id,1,TEXT,0,1,0,,run.run_id,which run made this change -- same fk convention as escalation.run_id/validation_result.run_id,,,,0
iba,debate_change_detail,table_name,2,TEXT,0,1,0,,,'hib' | 'hib_referent_option' | 'verse_hib' -- which table this row's change touched,,,,0
iba,debate_change_detail,op,3,TEXT,0,1,0,,,"'insert' | 'update' | 'delete' -- free text, matching cfg_change_detail.op's own precedent",,,,0
iba,debate_change_detail,where_json,4,TEXT,0,0,0,,,"identifies the row touched, e.g. {""id"": 47}",,,,0
iba,debate_change_detail,set_json,5,TEXT,0,0,0,,,the new values written (insert/update only),,,,0
iba,debate_change_detail,before_json,6,TEXT,0,0,0,,,"prior row state (update/delete only), NULL on insert",,,,0
iba,debate_change_detail,applied_at,7,TEXT,0,1,0,,,ISO-8601 UTC,,,,0
iba,debate_change_detail,writer,8,TEXT,0,1,0,,,which step made this change -- 'hib.set' | 'passage.build' | 'phenomenon.set' | 'operation.set' | 'closing.set',,,migration/add_debate_change_detail_writer_column_20260808.py,0
iba,cluster,cluster_code,0,TEXT,1,0,0,,,"canonical key, e.g. M01, FLAG, T2",,migrated:bible_research.db.cluster,,0
