id,run_id,word,at_step,type,question,preset,tried,state,answer,answered_at,raised_at,comment
208,RUN-20260721_203853_163-CONFIGMAINT,,configmaint.propose,prompted,Register the candidate.curate step under the new candidate-curation work package.,"{""table"": ""cfg_step"", ""op"": ""insert"", ""where"": {}, ""set"": {""work_package"": ""candidate-curation"", ""ordinal"": 0, ""step"": ""candidate.curate"", ""handler"": ""iba.app.handlers.candidate:curate"", ""scope"": ""none"", ""does"": ""single-row, approval-gated correction on candidate_seed (tag or decision) -- adding a brand-new candidate lemma is the existing cfg_candidate_rule accept route via configmaint.propose""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:39:03Z,2026-07-21T19:38:53Z,
209,RUN-20260721_203916_053-CONFIGMAINT,,configmaint.propose,prompted,"Grant candidate.curate write access to candidate_seed -- the only table it corrects (tag or decision), single row at a time, approval-gated.","{""table"": ""cfg_write_grant"", ""op"": ""insert"", ""where"": {}, ""set"": {""writer"": ""candidate.curate"", ""table_name"": ""candidate_seed""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:39:26Z,2026-07-21T19:39:16Z,
210,RUN-20260721_203939_125-CONFIGMAINT,,configmaint.propose,prompted,"on_fail rule 1/4 for candidate.curate: needs-approval -> pause-continue, mirroring configmaint.propose's needs-approval rule.","{""table"": ""cfg_on_fail"", ""op"": ""insert"", ""where"": {}, ""set"": {""step"": ""candidate.curate"", ""condition"": ""needs-approval"", ""path"": ""pause-continue"", ""message"": ""a candidate_seed correction needs researcher approval""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:39:56Z,2026-07-21T19:39:39Z,
211,RUN-20260721_204004_548-CONFIGMAINT,,configmaint.propose,prompted,"on_fail rule 2/4 for candidate.curate: change-rejected -> report-stop, mirroring configmaint.propose's change-rejected rule.","{""table"": ""cfg_on_fail"", ""op"": ""insert"", ""where"": {}, ""set"": {""step"": ""candidate.curate"", ""condition"": ""change-rejected"", ""path"": ""report-stop"", ""message"": ""researcher rejected the proposed candidate_seed correction""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:40:12Z,2026-07-21T19:40:04Z,
212,RUN-20260721_204023_212-CONFIGMAINT,,configmaint.propose,prompted,"on_fail rule 3/4 for candidate.curate: needs-revision -> report-stop, mirroring configmaint.propose's needs-revision rule.","{""table"": ""cfg_on_fail"", ""op"": ""insert"", ""where"": {}, ""set"": {""step"": ""candidate.curate"", ""condition"": ""needs-revision"", ""path"": ""report-stop"", ""message"": ""researcher asked for revision (see comment) and resubmission""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:40:30Z,2026-07-21T19:40:23Z,
213,RUN-20260721_204039_187-CONFIGMAINT,,configmaint.propose,prompted,"on_fail rule 4/4 for candidate.curate: invalid-proposal -> report-stop, mirroring configmaint.propose's invalid-proposal rule (a coherence failure, not a judgement call).","{""table"": ""cfg_on_fail"", ""op"": ""insert"", ""where"": {}, ""set"": {""step"": ""candidate.curate"", ""condition"": ""invalid-proposal"", ""path"": ""report-stop"", ""message"": ""the proposed correction failed validation -- never escalated""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:40:45Z,2026-07-21T19:40:39Z,
214,RUN-20260721_204216_667-CONFIGMAINT,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 11 orphan config(s): cfg_setting 'candidate.tag_clean_pattern'; cfg_setting 'configmaint.auto_report'; cfg_setting 'configmaint.reference_seed_dir'; cfg_setting 'passage.cross_chapter'; cfg_enum group 'candidate_source'; cfg_enum group 'cfg_change_op'; cfg_enum group 'escalation_answer'; cfg_enum group 'escalation_type'; cfg_enum group 'passage_rule'; cfg_enum group 'passage_source'; cfg_enum group 'run_state' | 3 setting(s) needing justification: cfg_setting 'candidate.lemma_base_pattern' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there; cfg_setting 'candidate.tag_clean_pattern' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there; cfg_setting 'candidate.quality_report_path' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there","{""orphans"": [""cfg_setting 'candidate.tag_clean_pattern'"", ""cfg_setting 'configmaint.auto_report'"", ""cfg_setting 'configmaint.reference_seed_dir'"", ""cfg_setting 'passage.cross_chapter'"", ""cfg_enum group 'candidate_source'"", ""cfg_enum group 'cfg_change_op'"", ""cfg_enum group 'escalation_answer'"", ""cfg_enum group 'escalation_type'"", ""cfg_enum group 'passage_rule'"", ""cfg_enum group 'passage_source'"", ""cfg_enum group 'run_state'""], ""needs_justification"": [""cfg_setting 'candidate.lemma_base_pattern' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there"", ""cfg_setting 'candidate.tag_clean_pattern' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there"", ""cfg_setting 'candidate.quality_report_path' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there""]}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-07-21T19:42:27Z,2026-07-21T19:42:16Z,
215,RUN-20260721_204241_596-CANDIDATE-CURATE,,candidate.curate,prompted,"Replace the raw dual-gloss 'to hear: hear' with a clean IB label 'hearing'.

candidate_seed[H8085]: tag currently 'to hear: hear' -> proposed 'hearing'","{""lemma_key"": ""H8085"", ""field"": ""tag"", ""current"": ""to hear: hear"", ""proposed"": ""hearing""}","single-row correction on candidate_seed — approve to apply, reject to decline, or revise with a comment on what to check",answered,approve,2026-07-21T19:42:55Z,2026-07-21T19:42:41Z,
216,RUN-20260721_205252_826-CONFIGMAINT,,configmaint.propose,prompted,"Add raw.meaning_tree_clean_pattern: found while answering a follow-up question -- strong_meaning_tree.sense_text has the SAME <br> parser-bug leftover as strong_sense.head (2244/4196 rows), one level deeper (the tree's internal lines, not just the head/tree boundary). A plain nohtml check would also flag the documented, accepted Greek <ref> citation tags (BUILD.md sec7) as false violations, so this is a pattern that tolerates <ref>...</ref> but rejects everything else.","{""table"": ""cfg_setting"", ""op"": ""insert"", ""where"": {}, ""set"": {""key"": ""raw.meaning_tree_clean_pattern"", ""value"": ""^(?:[^<]|<ref[^>]*>[^<]*</ref>)*$"", ""use"": ""a clean strong_meaning_tree.sense_text: any text plus complete <ref>...</ref> spans (STEP's own citation markup, tolerated -- BUILD.md notes Greek mediumDef is prose with <ref> tags); any OTHER leftover markup (<br>, <b>, ...) fails -- the same <br> parser bug as strong_sense.head, one level deeper"", ""module"": ""raw""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:53:06Z,2026-07-21T19:52:53Z,
217,RUN-20260721_205320_773-CONFIGMAINT,,configmaint.propose,prompted,"Register the value-quality expectation on strong_meaning_tree.sense_text (currently NULL): 2244/4196 rows contain leftover <br>/<b> markup from the same _split_def parser bug already fixed for strong_sense.head, one level deeper (the tree-line split, not just head/tree). Registers the check only; repair is a separate step.","{""table"": ""cfg_column"", ""op"": ""update"", ""where"": {""table_name"": ""strong_meaning_tree"", ""name"": ""sense_text""}, ""set"": {""expectation"": ""pattern:raw.meaning_tree_clean_pattern""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:53:36Z,2026-07-21T19:53:21Z,
218,RUN-20260721_205416_900-CONFIGMAINT,,configmaint.propose,prompted,"Fix: raw.meaning_tree_clean_pattern's value was stored as a bare string, not JSON-encoded like every other pattern setting (candidate.tag_clean_pattern) -- cfg.setting() does json.loads() on read and crashed. Re-encoding correctly, same regex.","{""table"": ""cfg_setting"", ""op"": ""update"", ""where"": {""key"": ""raw.meaning_tree_clean_pattern""}, ""set"": {""value"": ""\""^(?:[^<]|<ref[^>]*>[^<]*</ref>)*$\""""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-21T19:54:24Z,2026-07-21T19:54:17Z,
219,RUN-20260721_205451_893-CONFIGMAINT,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 12 orphan config(s): cfg_setting 'candidate.tag_clean_pattern'; cfg_setting 'configmaint.auto_report'; cfg_setting 'configmaint.reference_seed_dir'; cfg_setting 'passage.cross_chapter'; cfg_setting 'raw.meaning_tree_clean_pattern'; cfg_enum group 'candidate_source'; cfg_enum group 'cfg_change_op'; cfg_enum group 'escalation_answer'; cfg_enum group 'escalation_type'; cfg_enum group 'passage_rule'; cfg_enum group 'passage_source'; cfg_enum group 'run_state' | 3 setting(s) needing justification: cfg_setting 'candidate.lemma_base_pattern' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there; cfg_setting 'candidate.tag_clean_pattern' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there; cfg_setting 'candidate.quality_report_path' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there","{""orphans"": [""cfg_setting 'candidate.tag_clean_pattern'"", ""cfg_setting 'configmaint.auto_report'"", ""cfg_setting 'configmaint.reference_seed_dir'"", ""cfg_setting 'passage.cross_chapter'"", ""cfg_setting 'raw.meaning_tree_clean_pattern'"", ""cfg_enum group 'candidate_source'"", ""cfg_enum group 'cfg_change_op'"", ""cfg_enum group 'escalation_answer'"", ""cfg_enum group 'escalation_type'"", ""cfg_enum group 'passage_rule'"", ""cfg_enum group 'passage_source'"", ""cfg_enum group 'run_state'""], ""needs_justification"": [""cfg_setting 'candidate.lemma_base_pattern' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there"", ""cfg_setting 'candidate.tag_clean_pattern' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there"", ""cfg_setting 'candidate.quality_report_path' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there""]}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-07-21T19:55:14Z,2026-07-21T19:54:52Z,
220,RUN-20260722_053143_888-CONFIGMAINT,,configmaint.propose,prompted,"Widen raw.meaning_tree_clean_pattern from a <ref>-only whitelist to a <br>-only blacklist: tested live, the whitelist approach was wrong -- STEP's Greek prose entries legitimately carry <b>/<i>/<greek>/dynamic-cross-ref tags as normal rich-text formatting (not a bug), which an ever-growing whitelist can never fully enumerate. The actual defect is narrower: only <br>/<BR> (the line-separator confusion). Tested: 0 false positives on legitimate formatting, 239 genuine remaining <br>-bug rows (the ones needing re-fetch after the case-insensitivity fix).","{""table"": ""cfg_setting"", ""op"": ""update"", ""where"": {""key"": ""raw.meaning_tree_clean_pattern""}, ""set"": {""value"": ""\""^(?:[^<]|<(?!(?i:br\\\\b))[^>]*>)*$\""""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-07-22T04:32:00Z,2026-07-22T04:31:44Z,
221,RUN-20260722_053218_255-CONFIGMAINT,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 12 orphan config(s): cfg_setting 'candidate.tag_clean_pattern'; cfg_setting 'configmaint.auto_report'; cfg_setting 'configmaint.reference_seed_dir'; cfg_setting 'passage.cross_chapter'; cfg_setting 'raw.meaning_tree_clean_pattern'; cfg_enum group 'candidate_source'; cfg_enum group 'cfg_change_op'; cfg_enum group 'escalation_answer'; cfg_enum group 'escalation_type'; cfg_enum group 'passage_rule'; cfg_enum group 'passage_source'; cfg_enum group 'run_state' | 3 setting(s) needing justification: cfg_setting 'candidate.lemma_base_pattern' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there; cfg_setting 'candidate.tag_clean_pattern' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there; cfg_setting 'candidate.quality_report_path' (module 'candidate') — candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there","{""orphans"": [""cfg_setting 'candidate.tag_clean_pattern'"", ""cfg_setting 'configmaint.auto_report'"", ""cfg_setting 'configmaint.reference_seed_dir'"", ""cfg_setting 'passage.cross_chapter'"", ""cfg_setting 'raw.meaning_tree_clean_pattern'"", ""cfg_enum group 'candidate_source'"", ""cfg_enum group 'cfg_change_op'"", ""cfg_enum group 'escalation_answer'"", ""cfg_enum group 'escalation_type'"", ""cfg_enum group 'passage_rule'"", ""cfg_enum group 'passage_source'"", ""cfg_enum group 'run_state'""], ""needs_justification"": [""cfg_setting 'candidate.lemma_base_pattern' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there"", ""cfg_setting 'candidate.tag_clean_pattern' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there"", ""cfg_setting 'candidate.quality_report_path' (module 'candidate') \u2014 candidate already has its own dedicated table (cfg_candidate_rule); confirm this belongs in shared cfg_setting rather than there""]}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-07-22T04:32:26Z,2026-07-22T04:32:18Z,
