registry_word,status,source,strongNumber,stepGloss,language,count,sense_head
authority,raw-complete,legacy registry: Programme Addition,H3027H,hand: power,Hebrew,585,hand/arm[anatomy]
authority,raw-complete,legacy registry: Programme Addition,H3027W,hand: owner,Hebrew,18,owner/rule/(under)hand
authority,raw-complete,legacy registry: Programme Addition,H3678I,throne: seat,Hebrew,10,throne: seat
authority,raw-complete,legacy registry: Programme Addition,H4474,dominion,Hebrew,3,dominion
authority,raw-complete,legacy registry: Programme Addition,H4475,dominion,Hebrew,17,dominion
authority,raw-complete,legacy registry: Programme Addition,H4910,to rule,Hebrew,84,to rule
authority,raw-complete,legacy registry: Programme Addition,H4915B,dominion,Hebrew,2,dominion
authority,raw-complete,legacy registry: Programme Addition,H6485J,to reckon: overseer,Hebrew,57,overseer/appoint
authority,raw-complete,legacy registry: Programme Addition,H7235A,to multiply,Hebrew,242,to multiply
authority,raw-complete,legacy registry: Programme Addition,H7287A,to rule,Hebrew,24,to rule
authority,raw-complete,legacy registry: Programme Addition,H7558,permission,Hebrew,1,permission
authority,raw-complete,legacy registry: Programme Addition,H7980,to domineer,Hebrew,8,to domineer
authority,raw-complete,legacy registry: Programme Addition,H7981,to rule,Hebrew,7,to rule
authority,raw-complete,legacy registry: Programme Addition,H7983,power,Hebrew,2,power
authority,raw-complete,legacy registry: Programme Addition,H7985,dominion,Hebrew,14,dominion
authority,raw-complete,legacy registry: Programme Addition,H7989,domineering,Hebrew,4,domineering
authority,raw-complete,legacy registry: Programme Addition,H7990,ruling,Hebrew,10,ruling
authority,raw-complete,legacy registry: Programme Addition,H8633,power,Hebrew,3,power
awe,raw-complete,legacy registry: Missing Inner Being Words,G1169,timid,Greek,12,timid
awe,raw-complete,legacy registry: Missing Inner Being Words,G1568,be awe-struck,Greek,4,be awe-struck
awe,raw-complete,legacy registry: Missing Inner Being Words,G2124,reverence,Greek,4,reverence
awe,raw-complete,legacy registry: Missing Inner Being Words,G2284,to astonish,Greek,9,to astonish
awe,raw-complete,legacy registry: Missing Inner Being Words,G2317,reverence for God,Greek,3,reverence for God
awe,raw-complete,legacy registry: Missing Inner Being Words,G5401,fear,Greek,167,fear
awe,raw-complete,legacy registry: Missing Inner Being Words,G6156,to stand in awe,Greek,1,to stand in awe
awe,raw-complete,legacy registry: Missing Inner Being Words,G6786,be in awe,Greek,8,be in awe
awe,raw-complete,legacy registry: Missing Inner Being Words,G6791,awful,Greek,6,awful
awe,raw-complete,legacy registry: Missing Inner Being Words,G7904,to awe,Greek,5,to awe
awe,raw-complete,legacy registry: Missing Inner Being Words,H1481C,to dread,Hebrew,10,to dread
awe,raw-complete,legacy registry: Missing Inner Being Words,H1945,woe!,Hebrew,51,woe!
awe,raw-complete,legacy registry: Missing Inner Being Words,H2865,to to be dismayed,Hebrew,52,to to be dismayed
awe,raw-complete,legacy registry: Missing Inner Being Words,H3372G,to fear,Hebrew,208,frightening(DANGER)
awe,raw-complete,legacy registry: Missing Inner Being Words,H3372H,to fear: revere,Hebrew,111,awesome(god)
awe,raw-complete,legacy registry: Missing Inner Being Words,H6206,to tremble,Hebrew,15,to tremble
awe,raw-complete,legacy registry: Missing Inner Being Words,H6342,to dread,Hebrew,25,to dread
awe,raw-complete,legacy registry: Missing Inner Being Words,H6343,dread,Hebrew,49,dread
awe,raw-complete,legacy registry: Missing Inner Being Words,H7264,to tremble,Hebrew,41,to tremble
being,raw-complete,legacy registry: Programme Addition,G0023,be indignant,Greek,7,be indignant
being,raw-complete,legacy registry: Programme Addition,G0050,be ignorant,Greek,30,be ignorant
being,raw-complete,legacy registry: Programme Addition,G0069,be watchful,Greek,10,be watchful
being,raw-complete,legacy registry: Programme Addition,G0085,be distressed,Greek,3,be distressed
being,raw-complete,legacy registry: Programme Addition,G0101,be impossible,Greek,13,be impossible
being,raw-complete,legacy registry: Programme Addition,G0120,be discouraged,Greek,8,be discouraged
being,raw-complete,legacy registry: Programme Addition,G0153,be ashamed,Greek,84,be ashamed
being,raw-complete,legacy registry: Programme Addition,G0198,be exactly,Greek,2,be exactly
being,raw-complete,legacy registry: Programme Addition,G0226,be truthful,Greek,6,be truthful
being,raw-complete,legacy registry: Programme Addition,G0416,be wind-blown,Greek,1,be wind-blown
being,raw-complete,legacy registry: Programme Addition,G0433,be fitting,Greek,6,be fitting
being,raw-complete,legacy registry: Programme Addition,G0445,to be proconsul,Greek,1,to be proconsul
being,raw-complete,legacy registry: Programme Addition,G0480,be an opponent,Greek,19,be an opponent
being,raw-complete,legacy registry: Programme Addition,G0548,be absent,Greek,11,be absent
being,raw-complete,legacy registry: Programme Addition,G0566,to receive/avoid,Greek,0,to receive/avoid
being,raw-complete,legacy registry: Programme Addition,G0567,to refrain/,Greek,1,to refrain/
being,raw-complete,legacy registry: Programme Addition,G0568G,to be distant,Greek,51,to be distant
being,raw-complete,legacy registry: Programme Addition,G0581,to cease to be,Greek,1,to cease to be
being,raw-complete,legacy registry: Programme Addition,G0639,be perplexed,Greek,17,be perplexed
being,raw-complete,legacy registry: Programme Addition,G0662,be bold,Greek,1,be bold
being,raw-complete,legacy registry: Programme Addition,G0691,be idle,Greek,4,be idle
being,raw-complete,legacy registry: Programme Addition,G0714,be sufficient,Greek,17,be sufficient
being,raw-complete,legacy registry: Programme Addition,G0757,be first,Greek,174,be first
being,raw-complete,legacy registry: Programme Addition,G0764,be ungodly,Greek,31,be ungodly
being,raw-complete,legacy registry: Programme Addition,G0770G,be weak: weak,Greek,95,be weak: weak
being,raw-complete,legacy registry: Programme Addition,G0770H,be weak: ill,Greek,20,be weak: ill
being,raw-complete,legacy registry: Programme Addition,G0790,be unsettled,Greek,1,be unsettled
being,raw-complete,legacy registry: Programme Addition,G0812,be idle,Greek,1,be idle
being,raw-complete,legacy registry: Programme Addition,G0992,must be put,Greek,2,must be put
being,raw-complete,legacy registry: Programme Addition,G1073,be full,Greek,16,be full
being,raw-complete,legacy registry: Programme Addition,G1096,to be,Greek,2460,to be
being,raw-complete,legacy registry: Programme Addition,G1130,be naked,Greek,1,be naked
being,raw-complete,legacy registry: Programme Addition,G1139,be demonised,Greek,13,be demonised
being,raw-complete,legacy registry: Programme Addition,G1163,be necessary,Greek,137,be necessary
being,raw-complete,legacy registry: Programme Addition,G1168,be timid,Greek,13,be timid
being,raw-complete,legacy registry: Programme Addition,G1259,be reconciled,Greek,8,be reconciled
being,raw-complete,legacy registry: Programme Addition,G1278,be vexed,Greek,3,be vexed
being,raw-complete,legacy registry: Programme Addition,G1280,be perplexed,Greek,5,be perplexed
being,raw-complete,legacy registry: Programme Addition,G1282,be furious,Greek,3,be furious
being,raw-complete,legacy registry: Programme Addition,G1316,be separated,Greek,18,be separated
being,raw-complete,legacy registry: Programme Addition,G1398,be a slave,Greek,161,be a slave
being,raw-complete,legacy registry: Programme Addition,G1410,be able,Greek,444,be able
being,raw-complete,legacy registry: Programme Addition,G1414,be able,Greek,3,be able
being,raw-complete,legacy registry: Programme Addition,G1480,be accustomed,Greek,1,be accustomed
being,raw-complete,legacy registry: Programme Addition,G1498,may be,Greek,2,may be
being,raw-complete,legacy registry: Programme Addition,G1510,to be,Greek,7942,to be
being,raw-complete,legacy registry: Programme Addition,G1514,be at peace,Greek,14,be at peace
being,raw-complete,legacy registry: Programme Addition,G1553,be away,Greek,3,be away
being,raw-complete,legacy registry: Programme Addition,G1568,be awe-struck,Greek,4,be awe-struck
being,raw-complete,legacy registry: Programme Addition,G1572,be enflamed,Greek,44,be enflamed
being,raw-complete,legacy registry: Programme Addition,G1605,be astonished,Greek,14,be astonished
being,raw-complete,legacy registry: Programme Addition,G1612,be warped,Greek,6,be warped
being,raw-complete,legacy registry: Programme Addition,G1690,be agitated,Greek,5,be agitated
being,raw-complete,legacy registry: Programme Addition,G1693,be enraged,Greek,1,be enraged
being,raw-complete,legacy registry: Programme Addition,G1735,be possible,Greek,1,be possible
being,raw-complete,legacy registry: Programme Addition,G1736,be home,Greek,3,be home
being,raw-complete,legacy registry: Programme Addition,G1740,be glorified,Greek,13,be glorified
being,raw-complete,legacy registry: Programme Addition,G1751,be in,Greek,5,be in
being,raw-complete,legacy registry: Programme Addition,G1754,be active,Greek,25,be active
being,raw-complete,legacy registry: Programme Addition,G1757,be blessed,Greek,10,be blessed
being,raw-complete,legacy registry: Programme Addition,G1764,be present,Greek,7,be present
being,raw-complete,legacy registry: Programme Addition,G1789,be reared,Greek,1,be reared
being,raw-complete,legacy registry: Programme Addition,G1832,be permitted,Greek,34,be permitted
being,raw-complete,legacy registry: Programme Addition,G1847,be rejected,Greek,40,be rejected
being,raw-complete,legacy registry: Programme Addition,G1870,be ashamed of,Greek,14,be ashamed of
being,raw-complete,legacy registry: Programme Addition,G1902,be clothed,Greek,2,be clothed
being,raw-complete,legacy registry: Programme Addition,G1952,be insufficient,Greek,3,be insufficient
being,raw-complete,legacy registry: Programme Addition,G20125,be childless,Greek,1,be childless
being,raw-complete,legacy registry: Programme Addition,G2071,will be,Greek,82,will be
being,raw-complete,legacy registry: Programme Addition,G2077,you be!,Greek,8,you be!
being,raw-complete,legacy registry: Programme Addition,G2114,be cheerful,Greek,3,be cheerful
being,raw-complete,legacy registry: Programme Addition,G21401,be inundated,Greek,1,be inundated
being,raw-complete,legacy registry: Programme Addition,G2141,be prosperous,Greek,4,be prosperous
being,raw-complete,legacy registry: Programme Addition,G21410,be white,Greek,1,be white
being,raw-complete,legacy registry: Programme Addition,G2164,be fruitful,Greek,1,be fruitful
being,raw-complete,legacy registry: Programme Addition,G2174,be glad,Greek,1,be glad
being,raw-complete,legacy registry: Programme Addition,G2192,to have/be,Greek,992,to have/be
being,raw-complete,legacy registry: Programme Addition,G2204,be fervent,Greek,4,be fervent
being,raw-complete,legacy registry: Programme Addition,G2206,be eager,Greek,44,be eager
being,raw-complete,legacy registry: Programme Addition,G2240,to come/be present,Greek,254,to come/be present
being,raw-complete,legacy registry: Programme Addition,G2270,be quiet/give up,Greek,38,be quiet/give up
being,raw-complete,legacy registry: Programme Addition,G2274,be lesser,Greek,16,be lesser
being,raw-complete,legacy registry: Programme Addition,G2277,let him/it be,Greek,0,let him/it be
being,raw-complete,legacy registry: Programme Addition,G2292,be confident,Greek,6,be confident
being,raw-complete,legacy registry: Programme Addition,G2348,to die/be dead,Greek,92,to die/be dead
being,raw-complete,legacy registry: Programme Addition,G2450,Jew,Greek,2,Jew
being,raw-complete,legacy registry: Programme Addition,G2468,you should be,Greek,0,you should be
being,raw-complete,legacy registry: Programme Addition,G2480,be strong,Greek,104,be strong
being,raw-complete,legacy registry: Programme Addition,G2520,be fit,Greek,15,be fit
being,raw-complete,legacy registry: Programme Addition,G2577G,be weary/sick: weak,Greek,5,be weary/sick: weak
being,raw-complete,legacy registry: Programme Addition,G2577H,be weary/sick: ill,Greek,1,be weary/sick: ill
being,raw-complete,legacy registry: Programme Addition,G2686,be cunning,Greek,2,be cunning
being,raw-complete,legacy registry: Programme Addition,G2693,be thrown down,Greek,3,be thrown down
being,raw-complete,legacy registry: Programme Addition,G2749,to lay/be appointed,Greek,32,to lay/be appointed
being,raw-complete,legacy registry: Programme Addition,G2793,be in danger,Greek,7,be in danger
being,raw-complete,legacy registry: Programme Addition,G2863,be long-haired,Greek,2,be long-haired
being,raw-complete,legacy registry: Programme Addition,G2865,to bring/be repaid,Greek,20,to bring/be repaid
being,raw-complete,legacy registry: Programme Addition,G2929,be clear,Greek,1,be clear
being,raw-complete,legacy registry: Programme Addition,G2990,be hidden,Greek,18,be hidden
being,raw-complete,legacy registry: Programme Addition,G3195,to ensue,Greek,128,to ensue
being,raw-complete,legacy registry: Programme Addition,G3322,be in the middle,Greek,6,be in the middle
being,raw-complete,legacy registry: Programme Addition,G3356,be gentle,Greek,1,be gentle
being,raw-complete,legacy registry: Programme Addition,G3415,to remember,Greek,6,to remember
being,raw-complete,legacy registry: Programme Addition,G3467,be nearsighted,Greek,1,be nearsighted
being,raw-complete,legacy registry: Programme Addition,G3471,be foolish,Greek,9,be foolish
being,raw-complete,legacy registry: Programme Addition,G3489,be shipwrecked,Greek,2,be shipwrecked
being,raw-complete,legacy registry: Programme Addition,G3515,be childlike,Greek,1,be childlike
being,raw-complete,legacy registry: Programme Addition,G3525,be sober,Greek,6,be sober
being,raw-complete,legacy registry: Programme Addition,G3552,be sick,Greek,1,be sick
being,raw-complete,legacy registry: Programme Addition,G3600,be anguished,Greek,12,be anguished
being,raw-complete,legacy registry: Programme Addition,G3716,be upright,Greek,1,be upright
being,raw-complete,legacy registry: Programme Addition,G3801,"was, is, will be",Greek,0,"was, is, will be"
being,raw-complete,legacy registry: Programme Addition,G3873,be present,Greek,2,be present
being,raw-complete,legacy registry: Programme Addition,G3909,be there,Greek,1,be there
being,raw-complete,legacy registry: Programme Addition,G3912,be insane,Greek,2,be insane
being,raw-complete,legacy registry: Programme Addition,G3918,be present,Greek,51,be present
being,raw-complete,legacy registry: Programme Addition,G3939,be a stranger,Greek,59,be a stranger
being,raw-complete,legacy registry: Programme Addition,G4020,be a busybody,Greek,1,be a busybody
being,raw-complete,legacy registry: Programme Addition,G4104,be convinced,Greek,12,be convinced
being,raw-complete,legacy registry: Programme Addition,G4147,be rich,Greek,23,be rich
being,raw-complete,legacy registry: Programme Addition,G4176,be a citizen,Greek,2,be a citizen
being,raw-complete,legacy registry: Programme Addition,G4241,be proper,Greek,11,be proper
being,raw-complete,legacy registry: Programme Addition,G4243,be ambassador,Greek,2,be ambassador
being,raw-complete,legacy registry: Programme Addition,G4360,be angry,Greek,18,be angry
being,raw-complete,legacy registry: Programme Addition,G4391,be formerly,Greek,2,be formerly
