obs_id,node_id,meaning_source,obs_text,tag,window,stage,strongNumber,stepGloss,surface,role,text,reference,node_related_subgroup,subgroup_label,strong_related_subgroup,cluster_code,short_name,question_code,strong,text,question_code,window,question_text
323,440,lsj+mounce,"Grammatical range is adjectival (A-NPF etc.), used substantivally ('idlers') or predicatively ('is no trouble', 'is useless'). This shows the characteristic operates as a descriptor of persons, things, or states rather than as a verbal action in its own right.",answered-no-flag,meaning,verse-reading,G0692,idle,lazy,"[""M67"", ""T2""]","One of the Cretans, a prophet of their own, said, “ Cretans are always liars, evil beasts, lazy gluttons.”",Tit 1:12,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.2,G0692,"One of the Cretans, a prophet of their own, said, “ Cretans are always liars, evil beasts, lazy gluttons.”",M0.5.2,meaning,"What is the grammatical range of the primary term (noun, verb, adjective, participle), and what does that range show about how the characteristic operates?"
323,441,lsj+mounce,"Grammatical range is adjectival (A-NPF etc.), used substantivally ('idlers') or predicatively ('is no trouble', 'is useless'). This shows the characteristic operates as a descriptor of persons, things, or states rather than as a verbal action in its own right.",answered-no-flag,meaning,verse-reading,G0692,idle,useless,"[""M67"", ""T2""]","Do you want to be shown, you foolish person, that faith apart from works is useless?",Jam 2:20,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.2,G0692,"Do you want to be shown, you foolish person, that faith apart from works is useless?",M0.5.2,meaning,"What is the grammatical range of the primary term (noun, verb, adjective, participle), and what does that range show about how the characteristic operates?"
324,442,lsj+strong_meaning_tree,"Semantic range spans literal unemployment/inactivity (idle hands, fallow land, idle money) to moral censure (lazy, shiftless persons) to a further extended sense of 'useless, ineffective, unproductive' applied to faith without works (Jas 2:20) — an analogical extension from physical idleness to spiritual barrenness.",answered-no-flag,meaning,verse-reading,G0692,idle,useless,"[""M67"", ""T2""]","Do you want to be shown, you foolish person, that faith apart from works is useless?",Jam 2:20,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.3,G0692,"Do you want to be shown, you foolish person, that faith apart from works is useless?",M0.5.3,meaning,"What is the semantic range of the primary term — across what breadth of meaning does it operate, including any idiomatic, analogical, or otherwise implied meaning carried by its use in combination with other terms?"
325,443,lsj+strong_meaning_tree,The vocabulary here does not itself distinguish disposition versus act; argos describes a state/condition (being unproductive) rather than differentiating received versus given aspects.,answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.4,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.4,meaning,"Does the vocabulary include terms distinguishing distinct aspects — disposition versus act, received versus given, condition versus quality? Record which, or none."
325,443,lsj+strong_meaning_tree,The vocabulary here does not itself distinguish disposition versus act; argos describes a state/condition (being unproductive) rather than differentiating received versus given aspects.,answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.4,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.4,meaning,"Does the vocabulary include terms distinguishing distinct aspects — disposition versus act, received versus given, condition versus quality? Record which, or none."
326,444,lsj,"The structural opposite is implicit in the root itself: ergos/energos ('working, active, effective'), against which argos is formed by negation (a-privative). No separate lexeme is supplied among these sources beyond this internal contrast.",answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.5,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.5,meaning,"Does the vocabulary include a term for the structural opposite or absence of this characteristic? Record it, or none."
326,444,lsj,"The structural opposite is implicit in the root itself: ergos/energos ('working, active, effective'), against which argos is formed by negation (a-privative). No separate lexeme is supplied among these sources beyond this internal contrast.",answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.5,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.5,meaning,"Does the vocabulary include a term for the structural opposite or absence of this characteristic? Record it, or none."
327,445,lsj+strong_meaning_tree,"The person-type term is embedded in the adjective itself used substantivally: 'the idle one/idlers' (hai argoi), as in 1Tim 5:13 and Titus 1:12's 'lazy gluttons' - the word doubles as noun and adjective without a distinct separate person-noun.",answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.6,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.6,meaning,"Does the vocabulary include a person-type term — one for the person who habitually possesses or exercises this characteristic? Record it, or none."
327,445,lsj+strong_meaning_tree,"The person-type term is embedded in the adjective itself used substantivally: 'the idle one/idlers' (hai argoi), as in 1Tim 5:13 and Titus 1:12's 'lazy gluttons' - the word doubles as noun and adjective without a distinct separate person-noun.",answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.6,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.6,meaning,"Does the vocabulary include a person-type term — one for the person who habitually possesses or exercises this characteristic? Record it, or none."
328,446,lsj+strong_meaning_tree,None - no supplication/seeking term is associated with idleness/uselessness; this characteristic is not something sought from another but a condition observed or censured.,answered-no-flag,meaning,verse-reading,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,M0.5.7,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",M0.5.7,meaning,"Does the vocabulary include a supplication or seeking term — one for the act of seeking this characteristic from another? Record it, or none."
