stepGloss,surface,role,cluster_code,short_name,cluster_subgroup_code,question_code,strong,text,id,meaning_source,obs_text,question_text
lazy,trouble,"[""M67""]",M67,Sloth & Diligence,,M0.5.10,G3636,"Finally, my brothers, rejoice in the Lord. To write the same things to you is no trouble to me and is safe for you.",388,lsj+strong_meaning_tree,"The vocabulary arc for okneros runs from fearful/timid hesitation to shrink from action (of persons), through idle sluggishness, to a further sense (of things) as 'troublesome, vexatious' - showing the term's ability to shift from describing an inner reluctant disposition to describing an external burdensome quality, spanning both NT occurrences here.",What does the full vocabulary arc show about the characteristic's complete semantic range?
lazy,trouble,"[""M67""]",M67,Sloth & Diligence,,M0.5.11,G3636,"Finally, my brothers, rejoice in the Lord. To write the same things to you is no trouble to me and is safe for you.",389,strong_meaning_tree+lsj,"In Phil 3:1 the surface gloss 'trouble' diverges markedly from the base gloss 'slothful/lazy' used of persons in Matt 25:26. Here the nuance shifts entirely from a moral character-flaw (reluctant, timid inactivity) to a neutral-to-mild sense of 'burdensome/tedious' applied to the act of repeating instruction. The impact is that Paul reframes what could seem an unwelcome repetition as actually 'no trouble' - a litotes downplaying any negative connotation. This is a clear divergence from the censorious personal usage seen in the Matthew parable.","Where this occurrence's surface form/contextual sense diverges from the base lemma's general stepGloss, what nuance is that divergence carrying in THIS context, what is its impact here, and how does it compare against the word's other occurrences? Record none if this occurrence sits squarely within the base gloss with no notable shift."
lazy,slothful,"[""M67""]",M67,Sloth & Diligence,,D7.7.1,G3636,"But his master answered him, ‘You wicked and slothful servant! You knew that I reap where I have not sown and gather where I scattered no seed?",390,role list,"The operation word 'know' (G1492I, role-T3) is directed by the master (a party, 'his master') toward the servant (a party, 'you wicked and slothful servant') as a rhetorical accusation: the master initiates the charge of knowing (or failing to act on known expectations) against the servant characterized as slothful.","Where this verse contains an action or movement word tagged as an Operation in the cluster's role classification (the tag is `role-T3` in `cluster.cluster_code` -- consult that tagging directly, not this question's own memory of it), what is that word's relation to the parties present -- who initiates it and toward whom or what is it directed? Record none if no such operation word is present."
lazy,slothful,"[""M67""]",M67,Sloth & Diligence,,M0.6.5,G3636,"But his master answered him, ‘You wicked and slothful servant! You knew that I reap where I have not sown and gather where I scattered no seed?",391,role list,"No prior context recorded. From sloth's own vantage: this verse pairs slothfulness with M58 (wicked, ponēros) as twin epithets applied by the master to the servant (M78) - sloth here functions as the specific charge of inactivity that, alongside wickedness, together constitute the master's condemnation; sloth is thus one half of a dual accusation rather than standing alone.",What role does this characteristic play in relation to the OTHER M-code characteristics present in this verse? Build on whatever earlier cluster-passes over this SAME verse already found (given as prior context) -- do not re-derive or duplicate their findings; the focus shifts to what THIS characteristic's own vantage point adds. Record none if no other M-code characteristic is present.
lazy,trouble,"[""M67""]",M67,Sloth & Diligence,,D7.7.1,G3636,"Finally, my brothers, rejoice in the Lord. To write the same things to you is no trouble to me and is safe for you.",392,role list,"The operation word 'write' (G1125, role-T3) is present and directed by Paul (a party, 'my') toward 'you' (the Philippians, a party), but the 'trouble' term (G3636) itself functions as a predicate describing writing's quality, not as the initiator or recipient of a separate operation.","Where this verse contains an action or movement word tagged as an Operation in the cluster's role classification (the tag is `role-T3` in `cluster.cluster_code` -- consult that tagging directly, not this question's own memory of it), what is that word's relation to the parties present -- who initiates it and toward whom or what is it directed? Record none if no such operation word is present."
lazy,trouble,"[""M67""]",M67,Sloth & Diligence,,M0.6.5,G3636,"Finally, my brothers, rejoice in the Lord. To write the same things to you is no trouble to me and is safe for you.",393,role list,"No prior context recorded. From this characteristic's vantage: 'trouble' (G3636) here is paired with M19 (safe, asphales) as a positive complement - repeating instruction is framed as no burden (G3636) and as a safeguard (M19) for the readers, showing the two characteristics work together to justify Paul's repetition as beneficial rather than burdensome.",What role does this characteristic play in relation to the OTHER M-code characteristics present in this verse? Build on whatever earlier cluster-passes over this SAME verse already found (given as prior context) -- do not re-derive or duplicate their findings; the focus shifts to what THIS characteristic's own vantage point adds. Record none if no other M-code characteristic is present.
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,,M0.1.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",394,lsj+strong_meaning_tree,"The characteristic is named argeō, 'to be idle, inoperative.' The name signals a verbal state of inactivity - the condition of not functioning or not being at work, applied here metaphorically to condemnation and destruction.","What is the characteristic called in the programme, and what does the name signal about its essential nature?"
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,,M0.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",395,lsj+mounce,"Greek argeō (from argos, 'idle, unemployed') at the definitional level denotes 'to be unemployed, do nothing, lie fallow, be at rest' - here used negatively ('is not idle') of condemnation, meaning judgment is not inactive/dormant but actively operative.",What do the primary Hebrew and Greek terms show at the definitional level?
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,,M0.1.3,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",396,lsj+strong_meaning_tree,The negated form ('is not idle') carries a directional/temporal implication: it asserts ongoing operative movement toward a future outcome (condemnation actively proceeding toward execution) rather than dormant suspension.,"What directional, relational, or constitutional implication does the name carry?"
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,,M0.5.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",397,lsj+strong_meaning_tree,"Primary Greek term argeō, verbal form of argos, root meaning 'to be without work/inactive' - here in verbal form denoting a state that continues or ceases. No Hebrew term supplied among sources.","What are the primary Hebrew and Greek terms for this characteristic, and what do their root meanings show?"
